VCF0004,VCF0301,VCF0303,VCF0305,VCF0311,VCF0312,VCF0803,VCF0218,VCF0224,VCF0723,VCF0503,VCF0504,VCF9265,VCF0806,VCF0809,VCF0839,VCF9049,VCF0834,VCF0838,VCF0876a,VCF0110,VCF0105a,VCF0113,VCF0310,VCF0130,VCF0050a,VCF0050b,VCF9255,VCF0729,VCF9036,VCF0104
1978,2,1,3,NA,2,5,NA,NA,2,6,7,NA,1,7,NA,NA,2,NA,NA,1,1,2,3,4,NA,2,NA,2,NA,1
1978,2,1,3,NA,1,4,NA,NA,2,1,7,NA,7,7,NA,NA,3,NA,NA,2,1,2,2,4,NA,2,NA,1,NA,2
1978,3,1,2,NA,2,3,70,60,1,3,6,NA,2,3,NA,NA,4,NA,NA,3,1,2,3,4,NA,2,NA,2,NA,1
1978,5,3,2,NA,2,4,NA,NA,1,5,3,NA,7,5,NA,NA,4,NA,NA,2,1,2,1,2,NA,3,NA,2,NA,2
1978,5,3,2,NA,2,6,40,60,2,2,4,NA,7,6,NA,NA,5,NA,NA,4,1,2,3,1,NA,2,NA,2,NA,2
1978,3,1,2,NA,2,4,85,40,2,4,6,NA,4,4,NA,NA,4,NA,NA,4,2,1,3,1,NA,1,NA,2,NA,1
1978,1,1,4,NA,1,4,85,85,1,3,5,NA,2,4,NA,NA,7,NA,NA,1,1,1,1,3,NA,3,NA,2,NA,2
1978,1,1,4,NA,1,9,80,30,1,NA,NA,NA,9,9,NA,NA,6,NA,NA,1,1,1,1,1,NA,5,NA,2,NA,1
1978,1,1,4,NA,2,6,85,45,2,5,4,NA,9,9,NA,NA,1,NA,NA,2,1,1,2,2,NA,3,NA,2,NA,1
1978,2,1,3,NA,2,9,60,50,1,NA,NA,NA,1,3,NA,NA,1,NA,NA,2,1,2,1,4,NA,4,NA,1,NA,2
1978,4,2,1,NA,1,9,NA,NA,1,NA,NA,NA,9,9,NA,NA,9,NA,NA,1,1,1,1,3,NA,5,NA,1,NA,2
1978,2,1,3,NA,1,9,75,50,1,NA,NA,NA,9,9,NA,NA,3,NA,NA,2,1,1,2,2,NA,4,NA,2,NA,2
1978,1,1,4,NA,2,4,97,50,1,NA,NA,NA,4,6,NA,NA,1,NA,NA,3,1,1,2,4,NA,4,NA,2,NA,2
1978,3,1,2,NA,1,4,50,50,3,NA,NA,NA,5,2,NA,NA,4,NA,NA,3,1,1,2,4,NA,3,NA,2,NA,1
1978,3,1,2,NA,2,6,97,60,1,6,5,NA,1,7,NA,NA,1,NA,NA,2,1,1,1,1,NA,2,NA,1,NA,2
1978,4,2,1,NA,1,9,60,40,1,NA,NA,NA,1,7,NA,NA,1,NA,NA,2,1,1,1,7,NA,4,NA,2,NA,1
1978,4,2,1,NA,1,9,NA,NA,1,NA,NA,NA,9,1,NA,NA,9,NA,NA,2,1,1,1,1,NA,5,NA,1,NA,2
1978,6,3,3,NA,2,6,25,75,5,4,6,NA,6,7,NA,NA,5,NA,NA,2,1,2,3,5,NA,2,NA,2,NA,1
1978,4,2,1,NA,2,4,NA,NA,1,3,4,NA,7,7,NA,NA,4,NA,NA,2,1,2,2,1,NA,4,NA,1,NA,2
1978,1,1,4,NA,1,7,NA,NA,1,6,6,NA,6,1,NA,NA,7,NA,NA,2,1,1,1,3,NA,5,NA,1,NA,2
1978,2,1,3,NA,1,9,50,50,1,NA,NA,NA,7,9,NA,NA,1,NA,NA,3,5,1,1,1,NA,4,NA,1,NA,2
1978,2,1,3,NA,1,9,85,30,1,NA,NA,NA,9,7,NA,NA,1,NA,NA,3,1,2,2,7,NA,4,NA,1,NA,2
1978,4,2,1,NA,1,4,50,50,1,1,6,NA,9,4,NA,NA,4,NA,NA,2,1,2,1,2,NA,4,NA,2,NA,1
1978,5,3,2,NA,1,5,50,50,1,4,6,NA,3,9,NA,NA,4,NA,NA,3,1,2,2,4,NA,3,NA,1,NA,1
1978,1,1,4,NA,1,1,85,70,1,3,7,NA,1,4,NA,NA,1,NA,NA,1,1,2,2,1,NA,3,NA,2,NA,1
1978,1,1,4,NA,2,6,97,70,1,6,4,NA,6,4,NA,NA,7,NA,NA,2,1,2,2,2,NA,2,NA,2,NA,1
1978,7,3,4,NA,1,9,NA,70,1,NA,NA,NA,1,9,NA,NA,7,NA,NA,1,1,2,1,3,NA,5,NA,1,NA,2
1978,5,3,2,NA,1,9,50,90,2,NA,NA,NA,7,4,NA,NA,1,NA,NA,2,1,2,1,5,NA,3,NA,1,NA,2
1978,5,3,2,NA,2,4,80,80,1,5,3,NA,5,5,NA,NA,1,NA,NA,2,1,2,2,4,NA,3,NA,2,NA,2
1978,4,2,1,NA,2,2,NA,NA,1,5,4,NA,2,3,NA,NA,2,NA,NA,2,2,1,2,3,NA,4,NA,1,NA,2
1978,2,1,3,NA,2,1,NA,NA,1,1,1,NA,7,1,NA,NA,1,NA,NA,2,2,1,3,3,NA,3,NA,1,NA,2
1978,3,1,2,NA,2,3,50,50,2,2,6,NA,7,4,NA,NA,1,NA,NA,4,1,2,2,4,NA,3,NA,2,NA,1
1978,1,1,4,NA,2,3,50,50,1,3,5,NA,6,5,NA,NA,3,NA,NA,3,1,2,2,1,NA,3,NA,2,NA,2
1978,2,1,3,NA,1,3,75,60,1,1,2,NA,2,7,NA,NA,1,NA,NA,2,1,2,2,3,NA,3,NA,2,NA,1
1978,6,3,3,NA,1,4,60,70,1,3,5,NA,7,6,NA,NA,6,NA,NA,2,1,2,2,4,NA,4,NA,2,NA,1
1978,4,2,1,NA,2,9,NA,NA,1,NA,NA,NA,1,3,NA,NA,1,NA,NA,1,2,1,2,3,NA,5,NA,1,NA,2
1978,2,1,3,NA,1,7,70,85,1,3,5,NA,4,7,NA,NA,2,NA,NA,3,1,1,3,3,NA,4,NA,1,NA,2
1978,1,1,4,NA,1,9,50,50,1,NA,NA,NA,4,9,NA,NA,1,NA,NA,1,2,1,1,5,NA,4,NA,1,NA,2
1978,3,1,2,NA,1,3,60,60,3,2,5,NA,3,3,NA,NA,2,NA,NA,3,1,2,2,5,NA,3,NA,2,NA,1
1978,1,1,4,NA,2,4,85,60,2,4,4,NA,1,3,NA,NA,3,NA,NA,2,1,2,3,1,NA,2,NA,2,NA,1
1978,4,2,1,NA,1,9,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,2,1,2,4,NA,5,NA,1,NA,2
1978,4,2,1,NA,1,9,NA,NA,1,NA,NA,NA,9,4,NA,NA,7,NA,NA,2,1,1,3,4,NA,3,NA,2,NA,2
1978,1,1,4,NA,2,9,85,85,1,NA,NA,NA,1,3,NA,NA,3,NA,NA,1,2,1,3,3,NA,5,NA,1,NA,2
1978,1,1,4,NA,2,4,NA,NA,1,3,2,NA,4,7,NA,NA,4,NA,NA,3,1,2,3,1,NA,3,NA,2,NA,2
1978,4,2,1,NA,1,9,60,50,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,2,NA,NA,NA,2
1978,6,3,3,NA,1,5,40,60,2,3,4,NA,7,7,NA,NA,3,NA,NA,3,1,2,2,4,NA,2,NA,2,NA,1
1978,2,1,3,NA,2,5,85,70,1,2,4,NA,4,2,NA,NA,3,NA,NA,2,1,1,3,1,NA,4,NA,2,NA,2
1978,1,1,4,NA,2,9,90,0,1,NA,NA,NA,1,9,NA,NA,5,NA,NA,2,1,1,2,4,NA,3,NA,2,NA,2
1978,7,3,4,NA,2,9,75,80,1,NA,NA,NA,NA,7,NA,NA,7,NA,NA,1,2,1,3,2,NA,5,NA,1,NA,1
1978,1,1,4,NA,1,4,85,60,4,3,6,NA,9,9,NA,NA,1,NA,NA,1,1,1,2,5,NA,4,NA,1,NA,2
1978,1,1,4,NA,1,5,70,60,1,6,6,NA,2,3,NA,NA,3,NA,NA,2,2,1,1,3,NA,5,NA,2,NA,1
1978,1,1,4,NA,2,6,97,85,1,6,7,NA,1,9,NA,NA,6,NA,NA,1,1,2,3,2,NA,4,NA,2,NA,2
1978,2,1,3,NA,1,4,40,50,1,5,4,NA,9,3,NA,NA,4,NA,NA,4,1,1,2,2,NA,3,NA,2,NA,2
1978,1,1,4,NA,2,4,70,50,1,4,4,NA,9,4,NA,NA,7,NA,NA,2,1,1,2,4,NA,3,NA,2,NA,1
1978,5,3,2,NA,1,5,40,50,1,2,6,NA,3,3,NA,NA,5,NA,NA,3,1,2,2,1,NA,5,NA,2,NA,2
1978,2,1,3,NA,2,4,85,40,1,3,3,NA,3,4,NA,NA,4,NA,NA,2,1,2,1,5,NA,3,NA,2,NA,1
1978,1,1,4,NA,2,9,60,50,2,NA,NA,NA,5,4,NA,NA,1,NA,NA,2,1,2,1,5,NA,3,NA,2,NA,2
1978,NA,NA,3,NA,1,3,60,40,1,NA,2,NA,9,3,NA,NA,9,NA,NA,1,1,2,1,5,NA,4,NA,1,NA,1
1978,1,1,4,NA,1,NA,97,0,1,NA,NA,NA,1,1,NA,NA,9,NA,NA,1,2,1,1,1,NA,5,NA,1,NA,2
1978,2,1,3,NA,1,4,NA,NA,1,5,6,NA,4,6,NA,NA,1,NA,NA,4,2,1,3,4,NA,3,NA,2,NA,1
1978,2,1,3,NA,2,9,80,60,1,NA,NA,NA,1,1,NA,NA,4,NA,NA,NA,1,2,3,3,NA,2,NA,1,NA,1
1978,2,1,3,NA,2,9,70,60,1,NA,NA,NA,3,4,NA,NA,9,NA,NA,2,5,2,1,2,NA,4,NA,2,NA,1
1978,4,2,1,NA,1,9,60,60,1,NA,NA,NA,9,9,NA,NA,3,NA,NA,2,1,2,1,5,NA,4,NA,1,NA,2
1978,7,3,4,NA,2,6,60,60,1,2,3,NA,6,5,NA,NA,7,NA,NA,4,1,2,2,1,NA,2,NA,2,NA,1
1978,3,1,2,NA,1,5,50,50,2,5,3,NA,5,7,NA,NA,1,NA,NA,3,1,2,2,4,NA,2,NA,2,NA,1
1978,6,3,3,NA,1,4,50,50,1,4,4,NA,1,4,NA,NA,3,NA,NA,3,1,2,2,1,NA,2,NA,1,NA,2
1978,2,1,3,NA,1,9,50,50,1,NA,NA,NA,1,7,NA,NA,7,NA,NA,1,1,2,1,5,NA,3,NA,1,NA,2
1978,4,2,NA,NA,1,4,50,50,1,4,4,NA,1,4,NA,NA,1,NA,NA,1,1,2,1,5,NA,4,NA,2,NA,1
1978,2,1,3,NA,1,4,60,50,1,3,6,NA,5,9,NA,NA,1,NA,NA,2,1,2,2,2,NA,2,NA,2,NA,1
1978,7,3,4,NA,2,6,40,60,4,3,5,NA,6,5,NA,NA,4,NA,NA,4,1,2,3,2,NA,2,NA,2,NA,2
1978,7,3,4,NA,2,4,30,70,1,2,6,NA,7,6,NA,NA,1,NA,NA,4,1,2,NA,3,NA,1,NA,2,NA,2
1978,7,3,4,NA,1,9,25,50,3,NA,NA,NA,4,9,NA,NA,9,NA,NA,1,1,1,3,4,NA,2,NA,2,NA,2
1978,NA,NA,1,NA,1,9,97,97,1,NA,NA,NA,7,9,NA,NA,7,NA,NA,2,1,1,1,4,NA,4,NA,1,NA,2
1978,5,3,2,NA,1,6,50,50,1,4,5,NA,9,9,NA,NA,9,NA,NA,2,1,2,1,5,NA,5,NA,1,NA,1
1978,5,3,2,NA,2,9,50,70,1,NA,NA,NA,1,1,NA,NA,7,NA,NA,1,1,2,1,5,NA,5,NA,2,NA,1
1978,3,1,2,NA,2,3,50,50,2,6,5,NA,5,6,NA,NA,1,NA,NA,3,1,2,2,3,NA,3,NA,2,NA,1
1978,2,1,3,NA,1,4,70,30,1,2,7,NA,1,4,NA,NA,7,NA,NA,3,1,2,1,1,NA,3,NA,2,NA,1
1978,4,2,1,NA,1,9,50,50,1,NA,NA,NA,9,9,NA,NA,6,NA,NA,2,1,2,2,5,NA,5,NA,1,NA,2
1978,4,2,1,NA,2,9,70,70,1,NA,NA,NA,9,4,NA,NA,5,NA,NA,2,1,2,2,1,NA,4,NA,2,NA,2
1978,5,3,2,NA,2,6,70,85,1,2,5,NA,7,6,NA,NA,6,NA,NA,2,1,2,3,1,NA,3,NA,2,NA,2
1978,2,1,3,NA,2,2,70,50,3,5,6,NA,1,1,NA,NA,4,NA,NA,2,2,1,3,4,NA,3,NA,2,NA,1
1978,3,1,2,NA,1,2,NA,NA,1,NA,NA,NA,4,1,NA,NA,9,NA,NA,1,2,1,3,4,NA,5,NA,1,NA,1
1978,3,1,2,NA,1,2,75,50,1,3,6,NA,7,3,NA,NA,2,NA,NA,3,1,1,2,5,NA,4,NA,2,NA,2
1978,4,2,1,NA,2,3,55,55,1,3,4,NA,3,7,NA,NA,3,NA,NA,4,1,1,3,4,NA,1,NA,2,NA,1
1978,7,3,4,NA,2,6,50,80,1,2,6,NA,2,7,NA,NA,1,NA,NA,4,1,1,2,5,NA,3,NA,1,NA,2
1978,1,1,4,NA,1,9,70,40,1,NA,NA,NA,6,7,NA,NA,4,NA,NA,2,1,1,2,7,NA,4,NA,2,NA,1
1978,4,2,1,NA,2,9,60,60,4,NA,NA,NA,7,6,NA,NA,1,NA,NA,4,1,2,2,2,NA,4,NA,2,NA,2
1978,2,1,3,NA,1,2,70,60,1,3,6,NA,9,4,NA,NA,1,NA,NA,4,1,2,3,1,NA,2,NA,2,NA,2
1978,2,1,3,NA,1,9,60,40,1,NA,NA,NA,1,9,NA,NA,9,NA,NA,2,1,2,3,1,NA,4,NA,1,NA,2
1978,6,3,3,NA,1,4,50,60,1,3,5,NA,6,6,NA,NA,1,NA,NA,2,1,2,2,1,NA,4,NA,2,NA,2
1978,3,1,2,NA,1,3,70,60,1,3,3,NA,NA,4,NA,NA,1,NA,NA,2,1,2,2,3,NA,2,NA,2,NA,2
1978,2,1,3,NA,2,9,NA,NA,1,NA,NA,NA,2,9,NA,NA,4,NA,NA,1,1,1,1,5,NA,3,NA,2,NA,2
1978,2,1,3,NA,2,4,70,50,1,5,3,NA,7,6,NA,NA,1,NA,NA,2,1,1,1,4,NA,3,NA,1,NA,2
1978,1,1,4,NA,1,4,75,60,1,2,3,NA,1,2,NA,NA,1,NA,NA,4,1,1,2,2,NA,2,NA,2,NA,2
1978,3,1,2,NA,2,4,NA,NA,1,NA,NA,NA,7,6,NA,NA,7,NA,NA,2,1,2,3,4,NA,5,NA,1,NA,2
1978,7,3,4,NA,2,9,70,97,1,NA,NA,NA,1,9,NA,NA,7,NA,NA,1,1,1,3,4,NA,4,NA,2,NA,2
1978,7,3,4,NA,2,6,60,97,5,4,5,NA,9,7,NA,NA,7,NA,NA,1,1,1,3,5,NA,2,NA,2,NA,1
1978,6,3,3,NA,1,9,0,70,2,NA,NA,NA,9,7,NA,NA,2,NA,NA,2,1,1,2,7,NA,4,NA,2,NA,2
1978,3,1,2,NA,2,2,70,40,2,3,5,NA,1,2,NA,NA,1,NA,NA,3,1,2,2,3,NA,3,NA,2,NA,2
1978,3,1,2,NA,2,4,60,70,1,3,5,NA,4,6,NA,NA,4,NA,NA,2,1,2,2,1,NA,2,NA,2,NA,2
1978,5,3,2,NA,1,4,50,70,1,4,4,NA,9,5,NA,NA,4,NA,NA,2,1,2,2,1,NA,4,NA,1,NA,2
1978,2,1,3,NA,1,4,70,70,1,NA,NA,NA,7,1,NA,NA,7,NA,NA,2,1,2,1,1,NA,5,NA,1,NA,2
1978,3,1,2,NA,2,5,60,60,3,3,5,NA,9,5,NA,NA,4,NA,NA,3,1,1,3,4,NA,2,NA,2,NA,1
1978,2,1,3,NA,1,4,97,70,1,3,5,NA,4,4,NA,NA,2,NA,NA,2,1,2,1,4,NA,4,NA,1,NA,1
1978,6,3,3,NA,1,9,NA,NA,1,NA,NA,NA,5,9,NA,NA,5,NA,NA,2,1,2,1,7,NA,4,NA,1,NA,2
1978,2,1,3,NA,1,5,60,50,1,5,5,NA,7,7,NA,NA,1,NA,NA,2,1,2,2,4,NA,2,NA,2,NA,1
1978,7,3,4,NA,NA,4,0,70,3,5,2,NA,4,7,NA,NA,5,NA,NA,3,1,2,2,1,NA,1,NA,2,NA,2
1978,3,1,2,NA,1,1,60,0,1,3,6,NA,1,9,NA,NA,1,NA,NA,3,1,2,1,7,NA,2,NA,2,NA,1
1978,5,3,2,NA,1,6,50,60,1,2,3,NA,9,5,NA,NA,2,NA,NA,2,1,2,1,4,NA,3,NA,2,NA,1
1978,7,3,4,NA,2,6,50,85,4,4,5,NA,5,5,NA,NA,2,NA,NA,4,1,2,3,5,NA,1,NA,2,NA,1
1978,6,3,3,NA,2,4,40,50,1,5,5,NA,5,9,NA,NA,5,NA,NA,2,1,2,3,2,NA,3,NA,2,NA,2
1978,5,3,2,NA,1,9,50,50,1,NA,NA,NA,3,9,NA,NA,3,NA,NA,1,1,2,1,2,NA,3,NA,2,NA,2
1978,6,3,3,NA,1,3,60,40,2,NA,NA,NA,9,9,NA,NA,5,NA,NA,2,1,2,1,2,NA,3,NA,1,NA,1
1978,7,3,4,NA,2,6,45,90,4,3,5,NA,7,5,NA,NA,3,NA,NA,3,1,1,2,3,NA,2,NA,2,NA,1
1978,2,1,3,NA,1,9,97,70,1,NA,NA,NA,1,4,NA,NA,6,NA,NA,1,1,1,2,1,NA,5,NA,1,NA,1
1978,2,1,3,NA,2,3,90,60,2,2,5,NA,2,5,NA,NA,2,NA,NA,3,1,1,3,1,NA,4,NA,2,NA,2
1978,2,1,3,NA,2,9,70,50,1,NA,NA,NA,9,6,NA,NA,4,NA,NA,2,1,1,1,4,NA,4,NA,2,NA,1
1978,3,1,2,NA,2,4,80,60,1,NA,NA,NA,9,9,NA,NA,3,NA,NA,2,1,2,3,1,NA,3,NA,2,NA,2
1978,6,3,3,NA,1,5,80,40,2,3,5,NA,7,5,NA,NA,6,NA,NA,3,1,2,2,1,NA,2,NA,2,NA,1
1978,3,1,2,NA,2,4,70,55,2,2,5,NA,3,5,NA,NA,1,NA,NA,2,1,2,2,5,NA,1,NA,2,NA,1
1978,4,2,1,NA,2,3,70,70,1,4,4,NA,6,7,NA,NA,1,NA,NA,2,1,2,2,4,NA,4,NA,1,NA,2
1978,4,2,1,NA,1,2,50,50,1,NA,NA,NA,6,2,NA,NA,1,NA,NA,3,5,2,2,2,NA,4,NA,1,NA,2
1978,1,1,4,NA,1,4,85,40,1,5,3,NA,4,9,NA,NA,7,NA,NA,2,2,1,2,1,NA,4,NA,1,NA,2
1978,3,1,2,NA,1,9,50,50,1,NA,NA,NA,9,7,NA,NA,4,NA,NA,2,1,2,1,7,NA,4,NA,2,NA,2
1978,2,1,3,NA,1,9,70,70,1,NA,NA,NA,9,3,NA,NA,4,NA,NA,2,1,1,2,2,NA,3,NA,2,NA,2
1978,1,1,4,NA,2,4,60,60,4,1,2,NA,4,5,NA,NA,1,NA,NA,2,1,2,3,4,NA,2,NA,2,NA,2
1978,5,3,2,NA,2,4,5,6,3,3,5,NA,2,9,NA,NA,4,NA,NA,2,1,2,3,4,NA,2,NA,2,NA,2
1978,2,1,3,NA,2,9,97,85,2,NA,NA,NA,9,6,NA,NA,9,NA,NA,1,1,1,3,4,NA,5,NA,1,NA,1
1978,2,1,3,NA,1,4,65,65,1,NA,NA,NA,5,3,NA,NA,5,NA,NA,3,1,1,1,4,NA,4,NA,1,NA,2
1978,4,2,1,NA,1,2,50,50,1,6,6,NA,1,5,NA,NA,1,NA,NA,2,1,2,1,7,NA,4,NA,1,NA,2
1978,4,2,1,NA,2,9,60,60,2,NA,NA,NA,7,3,NA,NA,7,NA,NA,4,3,2,2,2,NA,3,NA,1,NA,1
1978,4,2,1,NA,2,4,50,50,1,NA,NA,NA,7,6,NA,NA,1,NA,NA,2,1,2,1,2,NA,4,NA,2,NA,1
1978,3,1,2,NA,2,4,50,50,2,2,5,NA,1,5,NA,NA,1,NA,NA,3,1,2,2,4,NA,3,NA,2,NA,1
1978,2,1,3,NA,1,4,97,50,1,3,6,NA,1,9,NA,NA,7,NA,NA,1,1,1,1,5,NA,4,NA,1,NA,1
1978,2,1,3,NA,2,4,80,60,2,2,5,NA,4,4,NA,NA,5,NA,NA,3,1,1,2,1,NA,3,NA,2,NA,2
1978,7,3,4,NA,1,9,NA,NA,1,NA,NA,NA,7,1,NA,NA,7,NA,NA,2,2,1,2,4,NA,4,NA,1,NA,2
1978,4,2,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,2,1,1,1,4,NA,5,NA,1,NA,2
1978,1,1,4,NA,1,9,NA,NA,1,NA,NA,NA,1,1,NA,NA,7,NA,NA,2,2,1,1,7,NA,3,NA,1,NA,1
1978,4,2,1,NA,1,4,NA,NA,2,NA,NA,NA,4,4,NA,NA,1,NA,NA,4,1,1,1,3,NA,2,NA,2,NA,1
1978,2,1,3,NA,2,9,90,97,1,NA,NA,NA,9,9,NA,NA,9,NA,NA,2,1,2,2,3,NA,5,NA,1,NA,2
1978,6,3,3,NA,2,6,50,50,1,2,5,NA,4,4,NA,NA,5,NA,NA,3,1,1,3,1,NA,3,NA,2,NA,2
1978,2,1,3,NA,2,5,50,70,2,2,6,NA,5,6,NA,NA,4,NA,NA,4,1,1,2,4,NA,2,NA,2,NA,1
1978,2,1,3,NA,2,3,50,50,2,1,6,NA,7,7,NA,NA,4,NA,NA,2,1,1,3,7,NA,3,NA,2,NA,1
1978,2,1,3,NA,1,9,NA,NA,1,NA,NA,NA,2,3,NA,NA,7,NA,NA,2,5,1,1,2,NA,4,NA,1,NA,2
1978,2,1,3,NA,2,5,85,40,2,2,6,NA,9,7,NA,NA,1,NA,NA,4,1,1,3,5,NA,2,NA,2,NA,1
1978,6,3,3,NA,1,3,NA,NA,1,NA,NA,NA,1,5,NA,NA,3,NA,NA,3,1,2,1,5,NA,5,NA,1,NA,2
1978,1,1,4,NA,2,3,85,30,3,3,6,NA,9,9,NA,NA,1,NA,NA,4,1,2,3,1,NA,2,NA,2,NA,2
1978,1,1,4,NA,1,7,97,0,6,1,6,NA,4,4,NA,NA,5,NA,NA,2,1,2,3,4,NA,3,NA,1,NA,2
1978,5,3,2,NA,1,6,50,50,1,3,5,NA,7,7,NA,NA,1,NA,NA,4,1,1,2,7,NA,3,NA,2,NA,1
1978,2,1,3,NA,1,9,70,60,1,NA,NA,NA,9,5,NA,NA,2,NA,NA,3,1,1,2,1,NA,4,NA,1,NA,2
1978,2,1,3,NA,NA,4,60,50,2,2,6,NA,4,4,NA,NA,6,NA,NA,4,1,1,2,1,NA,3,NA,2,NA,2
1978,4,2,1,NA,1,9,50,50,2,NA,NA,NA,3,4,NA,NA,1,NA,NA,3,1,2,2,4,NA,3,NA,1,NA,1
1978,2,1,3,NA,2,7,85,60,1,4,2,NA,1,9,NA,NA,7,NA,NA,NA,1,2,1,4,NA,4,NA,1,NA,2
1978,6,3,3,NA,1,9,50,50,1,NA,NA,NA,9,9,NA,NA,3,NA,NA,2,1,1,1,4,NA,3,NA,2,NA,1
1978,3,1,2,NA,1,9,85,70,1,NA,NA,NA,7,NA,NA,NA,1,NA,NA,2,2,1,2,4,NA,4,NA,1,NA,2
1978,2,1,3,NA,1,6,85,85,1,6,6,NA,4,1,NA,NA,6,NA,NA,1,1,1,1,4,NA,3,NA,1,NA,2
1978,2,1,3,NA,2,9,85,40,1,NA,NA,NA,1,4,NA,NA,1,NA,NA,2,2,2,1,4,NA,3,NA,1,NA,2
1978,2,1,3,NA,1,9,NA,NA,NA,NA,NA,NA,9,9,NA,NA,9,NA,NA,2,2,2,2,4,NA,4,NA,NA,NA,2
1978,6,3,3,NA,1,9,NA,NA,1,NA,NA,NA,9,9,NA,NA,5,NA,NA,2,1,2,1,1,NA,5,NA,1,NA,2
1978,7,3,4,NA,2,9,15,85,1,NA,NA,NA,6,9,NA,NA,6,NA,NA,2,1,2,3,1,NA,3,NA,2,NA,2
1978,6,3,3,NA,2,5,40,60,4,1,6,NA,7,7,NA,NA,4,NA,NA,4,1,1,3,2,NA,1,NA,2,NA,1
1978,5,3,2,NA,2,5,40,60,4,2,5,NA,9,3,NA,NA,5,NA,NA,2,1,1,2,7,NA,3,NA,2,NA,1
1978,5,3,2,NA,1,5,50,60,2,2,5,NA,4,5,NA,NA,4,NA,NA,3,1,1,2,1,NA,3,NA,2,NA,2
1978,3,1,2,NA,1,4,NA,NA,1,4,NA,NA,5,5,NA,NA,4,NA,NA,2,1,1,2,5,NA,4,NA,2,NA,1
1978,4,2,1,NA,1,9,NA,NA,1,NA,NA,NA,9,9,NA,NA,1,NA,NA,2,1,1,1,5,NA,5,NA,1,NA,2
1978,4,2,1,NA,1,4,60,60,1,3,5,NA,3,6,NA,NA,5,NA,NA,2,1,2,3,1,NA,3,NA,2,NA,2
1978,1,1,4,NA,2,5,NA,NA,2,3,3,NA,6,3,NA,NA,1,NA,NA,2,1,2,3,1,NA,2,NA,2,NA,2
1978,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,5,NA,NA,NA,2
1978,2,1,3,NA,1,3,97,70,1,NA,NA,NA,1,2,NA,NA,1,NA,NA,2,1,1,3,7,NA,3,NA,2,NA,2
1978,6,3,3,NA,1,4,40,70,5,5,5,NA,2,5,NA,NA,4,NA,NA,4,1,2,3,2,NA,1,NA,2,NA,2
1978,7,3,4,NA,2,9,45,55,2,NA,NA,NA,6,9,NA,NA,7,NA,NA,2,1,2,2,2,NA,3,NA,2,NA,2
1978,7,3,4,NA,2,7,50,80,1,3,5,NA,7,7,NA,NA,5,NA,NA,2,1,2,2,2,NA,2,NA,2,NA,2
1978,5,3,2,NA,1,3,50,50,1,NA,NA,NA,6,5,NA,NA,1,NA,NA,4,1,2,2,7,NA,1,NA,2,NA,1
1978,2,1,3,NA,1,9,NA,NA,1,NA,NA,NA,9,1,NA,NA,9,NA,NA,1,1,1,1,1,NA,5,NA,1,NA,2
1978,1,1,4,NA,2,2,97,0,1,2,6,NA,7,7,NA,NA,1,NA,NA,2,2,2,3,3,NA,4,NA,1,NA,2
1978,1,1,4,NA,2,3,97,50,1,2,5,NA,2,1,NA,NA,2,NA,NA,1,4,2,3,3,NA,3,NA,2,NA,1
1978,3,1,2,NA,1,9,85,60,1,NA,NA,NA,9,9,NA,NA,3,NA,NA,2,1,2,1,5,NA,3,NA,1,NA,2
1978,1,1,4,NA,1,5,85,30,1,1,7,NA,9,4,NA,NA,4,NA,NA,3,1,2,2,1,NA,2,NA,2,NA,2
1978,2,1,3,NA,2,9,60,50,1,NA,NA,NA,9,1,NA,NA,2,NA,NA,1,1,1,1,4,NA,4,NA,1,NA,1
1978,5,3,2,NA,2,4,50,50,1,NA,NA,NA,9,6,NA,NA,1,NA,NA,3,1,1,2,5,NA,3,NA,1,NA,2
1978,7,3,4,NA,2,6,20,70,3,3,5,NA,6,5,NA,NA,7,NA,NA,4,1,2,3,1,NA,3,NA,2,NA,2
1978,1,1,4,NA,1,4,97,0,2,NA,NA,NA,1,4,NA,NA,7,NA,NA,1,1,2,3,3,NA,3,NA,2,NA,2
1978,2,1,3,NA,1,9,NA,NA,3,NA,NA,NA,1,4,NA,NA,6,NA,NA,2,1,2,2,5,NA,4,NA,2,NA,2
1978,3,1,2,NA,2,6,60,60,1,4,4,NA,7,5,NA,NA,1,NA,NA,2,1,2,3,4,NA,2,NA,2,NA,1
1978,6,3,3,NA,1,9,0,97,1,NA,NA,NA,9,9,NA,NA,7,NA,NA,2,1,1,1,4,NA,5,NA,1,NA,2
1978,7,3,4,NA,1,4,70,97,1,6,5,NA,1,9,NA,NA,3,NA,NA,3,1,1,1,4,NA,3,NA,2,NA,2
1978,1,1,4,NA,1,9,97,70,1,NA,NA,NA,9,9,NA,NA,7,NA,NA,1,1,1,2,5,NA,5,NA,1,NA,2
1978,2,1,3,NA,2,3,60,60,2,3,6,NA,6,3,NA,NA,1,NA,NA,3,1,2,3,1,NA,2,NA,2,NA,2
