rkey,date_c,date_r,ma01_c,ma01r4v_c,ma01_r,ma01r4v_r,mb01_c,mb02_c,mb02_r,rba01_c,rba01r9v_c,rba02_c,rba02r9v_c
10839786,20080930,20081109,3,,2,,NA,NA,2,NA,,NA,
10839962,20080924,20081108,4,something else,3,,NA,1,2,NA,,NA,
10840021,20080927,20081105,1,,1,,NA,NA,2,NA,,NA,
10840120,20080929,20081107,1,,1,,NA,NA,4,NA,,NA,
10840166,20081008,20081107,2,,2,,NA,NA,2,NA,,NA,
10840359,20080920,20081109,3,,3,,NA,NA,2,NA,,NA,
10840522,20080927,20081105,2,,2,,NA,2,4,NA,,NA,
10840550,20081006,20081105,3,,3,,NA,NA,4,NA,,NA,
10840641,20080929,20081109,2,,2,,NA,3,2,NA,,NA,
10840647,20081005,20081109,1,,1,,NA,NA,4,NA,,NA,
10840842,20080918,20081107,1,,1,,NA,NA,5,NA,,NA,
10840906,20080921,20081105,3,,2,,NA,NA,3,NA,,NA,
10840952,20080923,20081105,2,,2,,NA,NA,4,NA,,NA,
10841012,20080925,20081109,2,,2,,NA,NA,3,NA,,NA,
10841101,20081012,20081106,1,,1,,NA,4,4,NA,,NA,
10841143,20081001,20081106,2,,2,,NA,2,2,NA,,NA,
10841154,20081015,20081105,1,,1,,NA,4,2,NA,,NA,
10841186,20080930,20081106,1,,3,,NA,4,3,NA,,NA,
10841191,20080930,20081107,3,,3,,NA,NA,2,NA,,NA,
10841332,20080921,20081108,1,,1,,NA,NA,3,NA,,NA,
10841423,20080920,20081107,1,,1,,NA,NA,4,NA,,NA,
10841543,20080926,20081105,3,,3,,NA,NA,4,NA,,NA,
10841556,20080929,20081110,2,,2,,NA,NA,4,NA,,NA,
10841618,20080927,20081107,2,,2,,NA,1,1,NA,,NA,
10841622,20080928,20081108,998,,998,,NA,NA,1,NA,,NA,
10841649,20080930,20081109,3,,3,,NA,2,2,NA,,NA,
10841710,20081003,20081107,2,,3,,NA,2,2,NA,,NA,
10841766,20080918,20081105,2,,1,,NA,NA,4,NA,,NA,
10841819,20080924,20081105,1,,3,,NA,NA,4,NA,,NA,
10841824,20080917,20081107,1,,1,,NA,NA,3,NA,,NA,
10841869,20081002,20081106,2,,2,,NA,NA,4,NA,,NA,
10841907,20080922,20081108,2,,2,,NA,2,2,NA,,NA,
10841943,20080922,20081107,998,,4,NONE,NA,NA,1,NA,,NA,
10841947,20080927,20081109,2,,3,,NA,NA,4,NA,,NA,
10842007,20080930,20081107,3,,3,,NA,2,2,NA,,NA,
10842098,20080928,20081106,3,,3,,NA,4,4,NA,,NA,
10842106,20080928,20081109,2,,2,,NA,NA,3,NA,,NA,
10842131,20081010,20081106,1,,1,,NA,4,3,NA,,NA,
10842162,20081002,20081105,2,,2,,NA,4,4,NA,,NA,
10842209,20081005,20081108,2,,2,,NA,2,2,NA,,NA,
10842246,20080930,20081110,3,,3,,NA,4,4,NA,,NA,
10842302,20080921,20081108,2,,2,,NA,1,1,NA,,NA,
10842383,20081004,20081109,3,,3,,NA,3,2,NA,,NA,
10842501,20080926,20081108,2,,4,Green,NA,NA,4,NA,,NA,
10842552,20081004,20081107,2,,2,,NA,NA,3,NA,,NA,
10842679,20081006,20081110,1,,1,,NA,NA,4,NA,,NA,
10842693,20081012,20081108,2,,2,,NA,NA,2,NA,,NA,
10842703,20081001,20081106,2,,2,,NA,2,2,NA,,NA,
10842840,20080919,20081105,1,,1,,NA,1,2,NA,,NA,
10842845,20080924,20081109,2,,2,,NA,4,1,NA,,NA,
10842875,20080922,20081105,3,,3,,NA,NA,2,NA,,NA,
10842880,20080925,20081105,1,,1,,NA,4,4,NA,,NA,
10842960,20080923,20081108,2,,2,,NA,2,1,NA,,NA,
10842973,20080924,20081107,3,,1,,NA,1,4,NA,,NA,
10843044,20080926,20081109,3,,3,,NA,3,4,NA,,NA,
10843078,20080926,20081105,3,,3,,NA,NA,4,NA,,NA,
10843085,20080926,20081109,3,,3,,NA,NA,1,NA,,NA,
10843247,20081004,20081108,1,,1,,NA,NA,1,NA,,NA,
10843277,20080917,20081106,2,,2,,NA,3,4,NA,,NA,
10843302,20081012,20081106,2,,2,,NA,2,1,NA,,NA,
10843315,20080930,20081109,3,,3,,NA,1,2,NA,,NA,
10843354,20080919,20081107,1,,3,,NA,NA,1,NA,,NA,
10843440,20080924,20081108,3,,3,,NA,2,3,NA,,NA,
10843454,20080922,20081106,3,,3,,NA,NA,4,NA,,NA,
10843458,20080924,20081105,1,,1,,NA,4,4,NA,,NA,
10843565,20080928,20081109,2,,2,,NA,1,1,NA,,NA,
10843650,20081008,20081106,998,,1,,NA,NA,3,NA,,NA,
10843694,20081002,20081110,1,,1,,NA,2,3,NA,,NA,
10843700,20080929,20081106,3,,3,,NA,NA,4,NA,,NA,
10843703,20081004,20081106,3,,4,moderate,NA,3,4,NA,,NA,
10843930,20080923,20081105,4,conservative,3,,NA,NA,4,NA,,NA,
10843973,20080927,20081109,1,,1,,NA,NA,3,NA,,NA,
10843977,20080924,20081109,2,,999,,NA,3,4,NA,,NA,
10844135,20080926,20081108,1,,4,conservative,NA,4,4,NA,,NA,
10844188,20081004,20081110,2,,2,,NA,3,4,NA,,NA,
10844306,20080922,20081108,1,,1,,NA,NA,4,NA,,NA,
10844482,20080924,20081106,1,,1,,NA,NA,4,NA,,NA,
10844531,20080924,20081105,3,,3,,NA,NA,2,NA,,NA,
10844542,20080925,20081106,1,,1,,NA,4,4,NA,,NA,
10844869,20080920,20081105,3,,3,,NA,NA,4,NA,,NA,
10844986,20080923,20081110,998,,3,,NA,1,2,NA,,NA,
10845011,20080925,20081108,1,,1,,NA,3,3,NA,,NA,
10845014,20081004,20081108,2,,2,,NA,NA,1,NA,,NA,
10845022,20080925,20081108,1,,1,,NA,3,3,NA,,NA,
10845060,20081002,20081106,3,,3,,NA,3,2,NA,,NA,
10845208,20081003,20081107,2,,3,,NA,1,2,NA,,NA,
10845232,20081009,20081109,2,,2,,NA,2,2,NA,,NA,
10845318,20080919,20081107,1,,1,,NA,NA,2,NA,,NA,
10845359,20080921,20081105,3,,3,,NA,NA,3,NA,,NA,
10845465,20081002,20081109,3,,3,,NA,NA,3,NA,,NA,
10845519,20080928,20081105,1,,1,,NA,NA,2,NA,,NA,
10845540,20080928,20081105,2,,3,,NA,4,3,NA,,NA,
10845594,20081006,20081105,998,,998,,NA,NA,3,NA,,NA,
10845711,20081009,20081106,1,,1,,NA,NA,3,NA,,NA,
10845748,20080926,20081106,1,,1,,NA,3,4,NA,,NA,
10845839,20080921,20081108,3,,3,,NA,NA,4,NA,,NA,
10845902,20080922,20081110,2,,2,,NA,3,3,NA,,NA,
10846002,20080925,20081108,3,,3,,NA,NA,4,NA,,NA,
10846150,20080930,20081109,2,,2,,NA,NA,4,NA,,NA,
10846252,20081003,20081105,1,,1,,NA,NA,4,NA,,NA,
10846457,20080924,20081106,3,,3,,NA,NA,4,NA,,NA,
10846490,20080924,20081105,3,,3,,NA,3,4,NA,,NA,
10846766,20081003,20081109,3,,3,,NA,NA,3,NA,,NA,
10846825,20080919,20081108,2,,2,,NA,NA,4,NA,,NA,
10846866,20080927,20081107,2,,2,,NA,NA,1,NA,,NA,
10846990,20080926,20081106,3,,1,,NA,NA,4,NA,,NA,
10847022,20080927,20081105,3,,2,,NA,NA,3,NA,,NA,
10847070,20081002,20081105,2,,3,,NA,4,4,NA,,NA,
10847103,20080930,20081109,4,libertarian,4,libertarian,NA,NA,3,NA,,NA,
10847200,20081002,20081107,1,,3,,NA,NA,3,NA,,NA,
10847351,20080923,20081107,2,,2,,NA,3,4,NA,,NA,
10847429,20080925,20081109,3,,3,,NA,1,2,NA,,NA,
10847464,20080922,20081106,2,,2,,NA,NA,3,NA,,NA,
10847473,20080922,20081109,2,,2,,NA,NA,2,NA,,NA,
10847533,20080927,20081107,4,Registered Democrat but have been voting Republican.,1,,NA,4,4,NA,,NA,
10847571,20080927,20081107,2,,2,,NA,4,4,NA,,NA,
10847573,20080927,20081105,2,,2,,NA,NA,4,NA,,NA,
10847714,20081009,20081109,2,,2,,NA,1,3,NA,,NA,
10847880,20080920,20081108,1,,1,,NA,NA,4,NA,,NA,
10847970,20081003,20081107,3,,3,,NA,NA,1,NA,,NA,
10847991,20080924,20081108,3,,3,,NA,1,1,NA,,NA,
10847993,20080924,20081106,2,,1,,NA,3,4,NA,,NA,
10847994,20080925,20081107,2,,2,,NA,4,2,NA,,NA,
10848012,20080925,20081105,1,,1,,NA,3,3,NA,,NA,
10848163,20080930,20081109,3,,2,,NA,NA,3,NA,,NA,
10848181,20081003,20081108,2,,2,,NA,3,1,NA,,NA,
10848256,20080925,20081107,1,,1,,NA,4,3,NA,,NA,
10848429,20080928,20081110,2,,2,,NA,3,2,NA,,NA,
10848489,20080925,20081107,2,,2,,NA,3,3,NA,,NA,
10848537,20081001,20081109,998,,1,,NA,NA,1,NA,,NA,
10848927,20080921,20081108,2,,2,,NA,NA,4,NA,,NA,
10848943,20080921,20081106,4,green paaaaarty,4,green party,NA,NA,4,NA,,NA,
10848951,20080920,20081107,2,,2,,NA,NA,3,NA,,NA,
10848988,20080929,20081107,2,,2,,NA,NA,4,NA,,NA,
10848994,20080925,20081107,3,,3,,NA,2,3,NA,,NA,
10849022,20080925,20081106,3,,3,,NA,NA,3,NA,,NA,
10849053,20081003,20081107,2,,2,,NA,NA,4,NA,,NA,
10849122,20080929,20081105,1,,1,,NA,1,4,NA,,NA,
10849136,20081009,20081110,1,,1,,NA,3,3,NA,,NA,
10849155,20080928,20081106,2,,2,,NA,NA,3,NA,,NA,
10849161,20080930,20081105,3,,3,,NA,4,4,NA,,NA,
10849257,20081003,20081105,2,,3,,NA,2,3,NA,,NA,
10849264,20081003,20081108,2,,2,,NA,4,3,NA,,NA,
10849315,20080920,20081106,2,,2,,NA,4,4,NA,,NA,
10849324,20080923,20081105,3,,2,,NA,4,2,NA,,NA,
10849379,20081003,20081105,3,,3,,NA,1,1,NA,,NA,
10849434,20080922,20081108,1,,1,,NA,2,2,NA,,NA,
10849564,20080926,20081106,3,,3,,NA,4,4,NA,,NA,
10849643,20080928,20081108,3,,3,,NA,4,4,NA,,NA,
10849684,20080930,20081106,2,,2,,NA,NA,1,NA,,NA,
10849740,20080922,20081106,2,,3,,NA,3,4,NA,,NA,
10849862,20080923,20081107,3,,998,,NA,1,3,NA,,NA,
10849872,20080918,20081108,2,,2,,NA,NA,1,NA,,NA,
10849918,20080923,20081108,3,,1,,NA,3,2,NA,,NA,
10850055,20080925,20081107,3,,3,,NA,2,1,NA,,NA,
10850056,20080927,20081107,1,,1,,NA,NA,4,NA,,NA,
10850068,20080930,20081109,4,prochoice,4,I BELIEVE IN DOING WHAT IS RIGHT,NA,3,4,NA,,NA,
10850096,20080927,20081105,3,,3,,NA,NA,4,NA,,NA,
10850108,20080928,20081108,3,,3,,NA,1,3,NA,,NA,
10850149,20080930,20081105,1,,1,,NA,NA,4,NA,,NA,
10850286,20081003,20081106,3,,3,,NA,2,1,NA,,NA,
10850301,20080918,20081105,3,,3,,NA,NA,2,NA,,NA,
10850335,20081002,20081105,2,,2,,NA,1,4,NA,,NA,
10850396,20080919,20081105,3,,3,,NA,NA,4,NA,,NA,
10850442,20080921,20081106,3,,3,,NA,NA,3,NA,,NA,
10850518,20080928,20081109,1,,1,,NA,NA,4,NA,,NA,
10850583,20081001,20081106,999,,1,,NA,NA,4,NA,,NA,
10850707,20081002,20081107,1,,1,,NA,3,3,NA,,NA,
10850750,20081003,20081108,2,,2,,NA,4,4,NA,,NA,
10851002,20081002,20081105,2,,2,,NA,NA,4,NA,,NA,
10851026,20080927,20081106,2,,2,,NA,NA,2,NA,,NA,
10851055,20080928,20081105,1,,1,,NA,NA,2,NA,,NA,
10851077,20080925,20081106,3,,1,,NA,NA,4,NA,,NA,
10851110,20080929,20081107,3,,1,,NA,2,4,NA,,NA,
10851325,20080918,20081109,2,,2,,NA,2,2,NA,,NA,
10851342,20080919,20081107,2,,3,,NA,NA,1,NA,,NA,
10851389,20080920,20081107,999,,3,,NA,1,1,NA,,NA,
10851396,20080925,20081109,1,,1,,NA,3,1,NA,,NA,
10851409,20080924,20081106,3,,3,,NA,2,4,NA,,NA,
10851448,20080922,20081109,2,,2,,NA,NA,3,NA,,NA,
10851483,20080924,20081109,1,,1,,NA,NA,3,NA,,NA,
10851492,20080922,20081110,1,,1,,NA,1,1,NA,,NA,
10851553,20081002,20081105,3,,3,,NA,NA,2,NA,,NA,
10851555,20080929,20081110,1,,1,,NA,4,2,NA,,NA,
10851638,20080929,20081108,3,,3,,NA,4,4,NA,,NA,
10851703,20080929,20081106,1,,3,,NA,4,2,NA,,NA,
10851790,20080917,20081107,3,,3,,NA,NA,4,NA,,NA,
10851866,20080925,20081109,2,,2,,NA,4,3,NA,,NA,
10851870,20080925,20081109,1,,1,,NA,3,4,NA,,NA,
10851887,20080920,20081105,1,,1,,NA,NA,4,NA,,NA,
10852063,20080926,20081106,3,,3,,NA,3,4,NA,,NA,
10852122,20081003,20081105,3,,1,,NA,NA,3,NA,,NA,
10852267,20081004,20081105,2,,2,,NA,NA,4,NA,,NA,
10852437,20080921,20081105,1,,3,,NA,3,4,NA,,NA,
10852595,20080926,20081106,3,,3,,NA,NA,4,NA,,NA,
10852607,20080927,20081108,1,,1,,NA,NA,4,NA,,NA,
10852675,20081005,20081108,3,,3,,NA,4,4,NA,,NA,
10852680,20081005,20081105,3,,1,,NA,4,2,NA,,NA,
10852685,20081006,20081106,1,,1,,NA,2,1,NA,,NA,
10852705,20081002,20081106,2,,2,,NA,NA,2,NA,,NA,
10852760,20080927,20081109,1,,1,,NA,NA,2,NA,,NA,
10852791,20080919,20081108,2,,2,,NA,NA,4,NA,,NA,
10852863,20081002,20081108,1,,1,,NA,NA,1,NA,,NA,
10852936,20080922,20081105,2,,2,,NA,NA,1,NA,,NA,
10852982,20080925,20081107,3,,3,,NA,3,3,NA,,NA,
10853165,20081009,20081106,999,,2,,NA,2,4,NA,,NA,
10853251,20081005,20081106,2,,2,,NA,NA,4,NA,,NA,
10853268,20080927,20081105,3,,3,,NA,NA,4,NA,,NA,
10853308,20080925,20081105,2,,2,,NA,4,4,NA,,NA,
10853631,20080927,20081107,2,,2,,NA,NA,3,NA,,NA,
10853743,20081004,20081105,3,,3,,NA,NA,4,NA,,NA,
10853746,20081010,20081106,3,,4,Liberal,NA,2,1,NA,,NA,
10853889,20080930,20081109,3,,2,,NA,2,3,NA,,NA,
10854033,20081001,20081105,2,,2,,NA,1,1,NA,,NA,
10854059,20081005,20081106,1,,1,,NA,2,1,NA,,NA,
10854076,20080925,20081109,3,,3,,NA,NA,4,NA,,NA,
10854085,20080929,20081105,3,,3,,NA,NA,4,NA,,NA,
10854201,20081004,20081109,1,,1,,NA,2,2,NA,,NA,
10854261,20080918,20081107,2,,998,,NA,NA,1,NA,,NA,
10854366,20080922,20081106,2,,2,,NA,NA,2,NA,,NA,
10854415,20080919,20081106,1,,1,,NA,NA,2,NA,,NA,
10854501,20080925,20081105,2,,2,,NA,NA,3,NA,,NA,
10854597,20081004,20081110,1,,1,,NA,2,2,NA,,NA,
10854638,20081010,20081105,1,,1,,NA,NA,4,NA,,NA,
10854685,20081002,20081108,2,,2,,NA,2,4,NA,,NA,
10854803,20081008,20081105,2,,2,,NA,2,1,NA,,NA,
10854880,20080920,20081107,2,,3,,NA,3,3,NA,,NA,
10855151,20080929,20081109,3,,3,,NA,2,1,NA,,NA,
10855187,20081009,20081106,1,,1,,NA,NA,4,NA,,NA,
10855259,20081003,20081107,3,,3,,NA,NA,4,NA,,NA,
10855343,20080920,20081107,1,,1,,NA,NA,2,NA,,NA,
10855444,20080923,20081105,1,,1,,NA,4,4,NA,,NA,
10855462,20080924,20081107,3,,2,,NA,NA,4,NA,,NA,
10855548,20080926,20081107,2,,4,I don't go with this party business - there are two kinds of ticks that I don't like - one kind of tick bites your dog and the other one is politics.,NA,NA,999,NA,,NA,
10855614,20081003,20081106,1,,1,,NA,3,2,NA,,NA,
10855639,20081003,20081105,2,,2,,NA,NA,1,NA,,NA,
10855736,20081002,20081109,1,,1,,NA,3,4,NA,,NA,
10855799,20080917,20081106,2,,2,,NA,NA,3,NA,,NA,
10855871,20080921,20081105,1,,1,,NA,NA,2,NA,,NA,
10855966,20080926,20081105,1,,1,,NA,NA,2,NA,,NA,
10856075,20080928,20081106,3,,3,,NA,2,1,NA,,NA,
10856132,20081004,20081107,4,totally conservative,4,Independent,NA,2,4,NA,,NA,
10856176,20080928,20081106,1,,1,,NA,2,3,NA,,NA,
10856247,20081002,20081105,2,,2,,NA,3,2,NA,,NA,
10856321,20081006,20081105,2,,2,,NA,4,4,NA,,NA,
10856354,20080921,20081109,1,,1,,NA,NA,1,NA,,NA,
10856367,20080919,20081108,2,,2,,NA,NA,3,NA,,NA,
10856490,20080923,20081105,3,,3,,NA,NA,3,NA,,NA,
10856610,20081009,20081108,1,,1,,NA,NA,4,NA,,NA,
10856655,20081001,20081107,2,,2,,NA,1,4,NA,,NA,
10856713,20081009,20081107,3,,3,,NA,4,4,NA,,NA,
10857025,20080925,20081105,2,,2,,NA,NA,4,NA,,NA,
10857026,20080925,20081106,2,,2,,NA,3,4,NA,,NA,
10857040,20080926,20081108,3,,3,,NA,NA,3,NA,,NA,
10857042,20080926,20081110,3,,3,,NA,1,1,NA,,NA,
10857212,20081003,20081108,3,,998,,NA,3,3,NA,,NA,
10857316,20080921,20081108,3,,1,,NA,1,2,NA,,NA,
10857422,20080921,20081107,3,,3,,NA,NA,3,NA,,NA,
10857527,20080925,20081106,3,,2,,NA,1,2,NA,,NA,
10857534,20080924,20081105,1,,1,,NA,NA,1,NA,,NA,
10857537,20081003,20081108,1,,1,,NA,2,1,NA,,NA,
10857645,20081003,20081108,2,,3,,NA,1,1,NA,,NA,
10857675,20080930,20081109,1,,1,,NA,NA,4,NA,,NA,
10857862,20080924,20081105,2,,2,,NA,4,4,NA,,NA,
10857863,20080922,20081105,1,,1,,NA,4,4,NA,,NA,
10857970,20080921,20081106,1,,1,,NA,NA,3,NA,,NA,
10858160,20081008,20081105,3,,3,,NA,4,4,NA,,NA,
10858161,20080929,20081106,4,libertarian,4,moderate,NA,2,1,NA,,NA,
10858170,20081004,20081108,1,,1,,NA,2,2,NA,,NA,
10858185,20081010,20081107,1,,1,,NA,NA,4,NA,,NA,
10858199,20080928,20081105,2,,2,,NA,3,4,NA,,NA,
10858206,20081008,20081107,998,,4,not sure,NA,NA,1,NA,,NA,
10858296,20080927,20081108,1,,1,,NA,NA,3,NA,,NA,
10858298,20080925,20081110,2,,2,,NA,NA,4,NA,,NA,
10858299,20080923,20081106,2,,2,,NA,1,3,NA,,NA,
10858525,20080925,20081108,2,,2,,NA,NA,2,NA,,NA,
10858609,20081009,20081110,1,,3,,NA,NA,1,NA,,NA,
10858659,20081014,20081108,3,,3,,NA,2,4,NA,,NA,
10858708,20081004,20081106,2,,2,,NA,3,4,NA,,NA,
10859030,20080929,20081107,2,,2,,NA,NA,2,NA,,NA,
10859204,20081001,20081105,1,,1,,NA,2,1,NA,,NA,
10859406,20080927,20081107,1,,1,,NA,1,2,NA,,NA,
10859480,20080927,20081108,998,,2,,NA,998,3,NA,,NA,
10859493,20080924,20081109,1,,1,,NA,NA,3,NA,,NA,
10859544,20080930,20081108,1,,1,,NA,NA,4,NA,,NA,
10859552,20081001,20081107,2,,2,,NA,3,4,NA,,NA,
10859575,20080926,20081108,2,,2,,NA,2,1,NA,,NA,
10859590,20081001,20081105,3,,3,,NA,2,4,NA,,NA,
10859687,20081005,20081109,3,,3,,NA,3,4,NA,,NA,
10859747,20081001,20081108,4,libratarian,4,LIBERTARIAN,NA,NA,2,NA,,NA,
10859815,20081018,20081106,1,,1,,NA,NA,3,NA,,NA,
10860044,20081028,20081105,4,conservitive,3,,NA,4,4,NA,,NA,
10860083,20081021,20081105,1,,1,,NA,3,3,NA,,NA,
10860116,20081016,20081105,1,,1,,NA,2,2,NA,,NA,
10860211,20081023,20081107,1,,1,,NA,2,2,NA,,NA,
10860285,20081028,20081105,1,,4,confused,NA,NA,4,NA,,NA,
10860291,20081014,20081105,1,,1,,NA,NA,2,NA,,NA,
10860308,20081027,20081107,1,,1,,NA,NA,4,NA,,NA,
10860452,20081029,20081110,1,,1,,NA,3,2,NA,,NA,
10860591,20081103,20081105,4,|WHO IS RUNNING,2,,NA,NA,1,NA,,NA,
10860626,20081016,20081106,2,,2,,NA,3,4,NA,,NA,
10860693,20081018,20081108,3,,3,,NA,3,4,NA,,NA,
10860701,20081005,20081108,2,,2,,NA,NA,3,NA,,NA,
10860823,20081022,20081105,2,,2,,NA,NA,4,NA,,NA,
10860838,20081005,20081105,1,,1,,NA,2,2,NA,,NA,
10860892,20081028,20081109,2,,2,,NA,NA,2,NA,,NA,
10861003,20081023,20081109,2,,2,,NA,NA,3,NA,,NA,
10861400,20081004,20081108,1,,1,,NA,NA,4,NA,,NA,
10861422,20081010,20081108,1,,1,,NA,NA,4,NA,,NA,
10861450,20081024,20081107,3,,3,,NA,NA,2,NA,,NA,
10861460,20081027,20081107,3,,4,vote moral issues,NA,NA,2,NA,,NA,
10861620,20081012,20081106,2,,2,,NA,3,3,NA,,NA,
10862021,20081028,20081105,2,,2,,NA,NA,4,NA,,NA,
10862043,20081013,20081107,3,,3,,NA,3,4,NA,,NA,
10862057,20081017,20081105,3,,3,,NA,NA,2,NA,,NA,
10862412,20081014,20081105,4,swing state guy,2,,NA,4,4,NA,,NA,
10862576,20081027,20081108,1,,1,,NA,NA,3,NA,,NA,
10862600,20081012,20081109,2,,2,,NA,1,2,NA,,NA,
10862654,20081008,20081106,3,,3,,NA,NA,3,NA,,NA,
10862991,20081022,20081105,3,,3,,NA,NA,4,NA,,NA,
10863084,20081009,20081108,3,,3,,NA,2,2,NA,,NA,
10863088,20081011,20081107,2,,2,,NA,NA,2,NA,,NA,
10863168,20081021,20081110,3,,3,,NA,2,2,NA,,NA,
10863283,20081024,20081107,2,,2,,NA,1,1,NA,,NA,
10863348,20081029,20081108,2,,2,,NA,4,4,NA,,NA,
10863571,20081026,20081110,3,,3,,NA,NA,2,NA,,NA,
10863599,20081020,20081108,1,,1,,NA,2,1,NA,,NA,
10863601,20081011,20081105,3,,1,,NA,1,4,NA,,NA,
10863682,20081008,20081110,1,,1,,NA,2,2,NA,,NA,
10863689,20081019,20081109,2,,998,,NA,NA,2,NA,,NA,
10863732,20081011,20081107,4,conservative,1,,NA,2,4,NA,,NA,
10863804,20081006,20081106,3,,3,,NA,NA,2,NA,,NA,
10863870,20081012,20081106,998,,4,when its logical and the person is showing logic and is for the people then I will vote that way,NA,4,4,NA,,NA,
10863939,20081030,20081105,3,,3,,NA,NA,2,NA,,NA,
10864124,20081013,20081107,2,,2,,NA,2,3,NA,,NA,
10864177,20081025,20081105,3,,3,,NA,3,3,NA,,NA,
10864249,20081029,20081105,3,,3,,NA,NA,1,NA,,NA,
10864305,20081019,20081107,3,,3,,NA,1,4,NA,,NA,
10864315,20081018,20081106,2,,2,,NA,NA,3,NA,,NA,
10864324,20081008,20081108,1,,3,,NA,NA,2,NA,,NA,
10864522,20081011,20081109,2,,2,,NA,NA,2,NA,,NA,
10864668,20081005,20081106,2,,3,,NA,4,4,NA,,NA,
10864811,20081102,20081106,2,,2,,NA,NA,4,NA,,NA,
10864848,20081016,20081110,3,,3,,NA,NA,4,NA,,NA,
10864992,20081019,20081107,2,,2,,NA,3,3,NA,,NA,
10865015,20081028,20081109,2,,2,,NA,NA,1,NA,,NA,
10865018,20081014,20081106,1,,1,,NA,NA,2,NA,,NA,
10865048,20081027,20081107,1,,1,,NA,NA,1,NA,,NA,
10865110,20081020,20081107,3,,3,,NA,4,4,NA,,NA,
10865511,20081016,20081110,3,,3,,NA,NA,2,NA,,NA,
10865525,20081027,20081106,2,,2,,NA,3,2,NA,,NA,
10865556,20081031,20081105,1,,1,,NA,NA,4,NA,,NA,
10865578,20081023,20081105,1,,1,,NA,1,2,NA,,NA,
10865584,20081012,20081105,3,,999,,NA,2,3,NA,,NA,
10865614,20081015,20081105,2,,2,,NA,1,2,NA,,NA,
10865659,20081025,20081110,2,,2,,NA,NA,4,NA,,NA,
10865741,20081014,20081106,3,,3,,NA,4,4,NA,,NA,
10865909,20081030,20081105,3,,3,,NA,NA,4,NA,,NA,
10865991,20081029,20081106,3,,3,,NA,NA,4,NA,,NA,
10866130,20081014,20081106,2,,2,,NA,NA,3,NA,,NA,
10866150,20081029,20081105,2,,2,,NA,NA,4,NA,,NA,
10866196,20081008,20081106,4,can go 4 either party,2,,NA,2,2,NA,,NA,
10866203,20081015,20081107,2,,2,,NA,NA,3,NA,,NA,
10866311,20081018,20081105,3,,3,,NA,NA,2,NA,,NA,
10866316,20081021,20081109,998,,2,,NA,1,1,NA,,NA,
10866328,20081009,20081107,3,,3,,NA,2,4,NA,,NA,
10866376,20081030,20081110,3,,3,,NA,NA,4,NA,,NA,
10866377,20081025,20081107,2,,2,,NA,4,3,NA,,NA,
10866414,20081029,20081105,3,,2,,NA,NA,3,NA,,NA,
10866415,20081018,20081105,3,,3,,NA,4,4,NA,,NA,
10866498,20081009,20081105,3,,3,,NA,NA,2,NA,,NA,
10866521,20081012,20081106,3,,2,,NA,NA,1,NA,,NA,
10866595,20081028,20081108,3,,3,,NA,4,4,NA,,NA,
10866599,20081009,20081105,2,,2,,NA,NA,4,NA,,NA,
10866881,20081015,20081107,1,,1,,NA,4,3,NA,,NA,
10867181,20081022,20081109,4,conservative,4,,NA,NA,4,NA,,NA,
10867260,20081020,20081106,3,,3,,NA,NA,2,NA,,NA,
10867408,20081025,20081109,2,,2,,NA,NA,3,NA,,NA,
10867779,20081008,20081105,998,,2,,NA,NA,4,NA,,NA,
10867889,20081022,20081108,2,,2,,NA,1,1,NA,,NA,
10867946,20081025,20081105,1,,1,,NA,NA,3,NA,,NA,
10868119,20081022,20081107,3,,3,,NA,1,2,NA,,NA,
10868141,20081021,20081105,1,,1,,NA,4,4,NA,,NA,
10868308,20081016,20081108,3,,4,green party,NA,NA,4,NA,,NA,
10868499,20081026,20081109,1,,1,,NA,4,3,NA,,NA,
10868577,20081028,20081106,2,,2,,NA,NA,2,NA,,NA,
10868584,20081025,20081108,1,,2,,NA,2,2,NA,,NA,
10868604,20081016,20081106,3,,2,,NA,2,3,NA,,NA,
10868620,20081029,20081107,3,,2,,NA,4,4,NA,,NA,
10868642,20081028,20081108,3,,3,,NA,NA,3,NA,,NA,
10868715,20081012,20081107,2,,2,,NA,NA,4,NA,,NA,
10868815,20081027,20081105,2,,2,,NA,1,1,NA,,NA,
10868845,20081017,20081107,4,doesn't register with a party,3,,NA,NA,4,NA,,NA,
10869013,20081015,20081109,3,,3,,NA,2,2,NA,,NA,
10869017,20081009,20081109,2,,2,,NA,2,2,NA,,NA,
10869216,20081010,20081107,1,,1,,NA,1,1,NA,,NA,
10869267,20081023,20081109,2,,2,,NA,1,1,NA,,NA,
10869282,20081024,20081107,2,,2,,NA,NA,4,NA,,NA,
10869320,20081025,20081108,2,,2,,NA,4,4,NA,,NA,
10869385,20081031,20081106,2,,1,,NA,3,3,NA,,NA,
10869527,20081010,20081105,2,,2,,NA,NA,4,NA,,NA,
10869540,20081017,20081108,2,,2,,NA,NA,3,NA,,NA,
10869571,20081004,20081105,3,,2,,NA,NA,1,NA,,NA,
10869845,20081006,20081106,3,,3,,NA,1,4,NA,,NA,
10869924,20081021,20081105,3,,3,,NA,NA,3,NA,,NA,
10870018,20081016,20081106,2,,2,,NA,4,3,NA,,NA,
10870181,20081019,20081105,3,,3,,NA,4,4,NA,,NA,
10870283,20081027,20081109,3,,3,,NA,NA,2,NA,,NA,
