case,pid_7,ft_dem,ft_rep,ideo_self,ideo_dem,ideo_rep,primary_vote,primary_vote_choice_num,dis_democ,distrust_gov,wrong_track_dum,gov_run_for_few_dum,gov_care_post,wealth_gap_larger,age,race,weight,date,income,sex,pid_7_num,pid_3,therm_dem,therm_rep,primary_vote_dum,primary_vote_choice,cand_party,dis_democ_dum,trust_gov,distrust_gov_dum,officials_dont_care_dum,therm_parties_mean,therm_inparty,therm_outparty,year,below_50_qual_strict,wealth_gap_larger_dum,primary_vote_simple,below_35k_dum
2020_224059,Strong Democrat,85,0,2,2,6,Voted,1,-9,3,1,1,4,1,NA,NA,1.20420725802073,2020-10-13,NA,Male,1,Democrat,85,0,1,Joe Biden,Democrat,NA,About Half the time,0,0,42.5,85,0,2020,warm,1,Winner,NA
2020_224080,Weak Republican,30,40,5,3,6,Voted,7,2,3,1,0,2,1,49,White,1.99862656198524,2020-09-15,19,Male,6,Republican,30,40,1,Other Democrat,Democrat,0,About Half the time,0,1,35,40,30,2020,cold,1,Voted in Other Primary,0
2020_224103,Weak Republican,15,85,6,1,6,Voted,8,4,3,0,1,5,3,63,White,0.356568363947707,2020-10-14,9,Female,6,Republican,15,85,1,Donald Trump,Republican,1,About Half the time,0,0,50,85,15,2020,warm,0,Winner,0
2020_224110,Independent - Independent,70,0,5,2,6,Voted,1,2,3,1,1,2,1,77,White,1.13285721964346,2020-10-10,18,Male,4,Independent,70,0,1,Joe Biden,Democrat,0,About Half the time,0,1,35,NA,NA,2020,NA,1,Voted in Other Primary,0
2020_224127,Strong Democrat,60,0,3,2,7,Voted,1,4,4,1,1,4,1,65,White,0.506472157094222,2020-08-20,12,Male,1,Democrat,60,0,1,Joe Biden,Democrat,1,Some of the Time,1,0,30,60,0,2020,NA,1,Winner,0
2020_224134,Independent - Independent,50,50,5,5,5,Didn't Vote,NA,4,5,1,1,1,1,56,White,1.52187682049996,2020-08-29,2,Male,4,Independent,50,50,0,NA,NA,1,Never,1,1,50,NA,NA,2020,NA,1,Didn't Vote,1
2020_224141,Strong Democrat,60,15,7,3,4,Voted,3,2,4,1,1,2,1,72,White,0.495019602214588,2020-08-18,9,Female,1,Democrat,60,15,1,Pete Buttigieg,Democrat,0,Some of the Time,1,1,37.5,60,15,2020,NA,1,Loser,0
2020_224158,Strong Democrat,45,5,2,3,7,Voted,5,4,4,1,1,2,1,25,Other,0.820576568287758,2020-09-08,14,Male,1,Democrat,45,5,1,Bernie Sanders,Democrat,1,Some of the Time,1,1,25,45,5,2020,cold,1,Loser,0
2020_224165,Independent - Independent,70,40,4,3,6,Didn't Vote,NA,2,4,1,1,2,1,80,White,0.860522641237841,2020-10-12,9,Male,4,Independent,70,40,0,NA,NA,0,Some of the Time,1,1,55,NA,NA,2020,NA,1,Didn't Vote,0
2020_224172,Independent - Independent,10,65,5,1,6,Didn't Vote,NA,4,4,1,1,1,1,69,White,0.906006685096949,2020-08-23,NA,Male,4,Independent,10,65,0,NA,NA,1,Some of the Time,1,1,37.5,NA,NA,2020,NA,1,Didn't Vote,NA
2020_224189,Independent - Democrat,75,0,4,2,7,Didn't Vote,NA,-6,4,1,1,-6,1,NA,Other,0.699349508559567,2020-09-09,11,Male,3,Democrat,75,0,0,NA,NA,NA,Some of the Time,1,NA,37.5,75,0,2020,warm,1,Didn't Vote,0
2020_224219,Weak Democrat,50,50,3,1,7,Voted,5,4,4,1,0,4,1,23,Other,1.49951843683575,2020-08-24,4,Male,2,Democrat,50,50,1,Bernie Sanders,Democrat,1,Some of the Time,1,0,50,50,50,2020,NA,1,Loser,1
2020_224226,Independent - Independent,30,30,5,2,6,Didn't Vote,NA,2,4,1,1,2,1,56,White,1.3793926111754,2020-09-02,19,Male,4,Independent,30,30,0,NA,NA,0,Some of the Time,1,1,30,NA,NA,2020,NA,1,Didn't Vote,0
2020_224233,Independent - Democrat,60,40,3,2,6,Didn't Vote,NA,4,3,1,1,1,1,35,White,0.596264150625992,2020-09-09,15,Male,3,Democrat,60,40,0,NA,NA,1,About Half the time,0,1,50,60,40,2020,NA,1,Didn't Vote,0
2020_224240,Weak Republican,15,60,6,1,6,Voted,8,1,3,0,1,1,3,80,White,2.14499983319473,2020-09-08,8,Female,6,Republican,15,60,1,Donald Trump,Republican,0,About Half the time,0,1,37.5,60,15,2020,NA,0,Winner,0
2020_224257,Strong Republican,15,70,6,1,6,Didn't Vote,NA,4,2,0,1,1,3,64,White,0.815855831236091,2020-10-03,14,Female,7,Republican,15,70,0,NA,NA,1,Most of the Time,0,1,42.5,70,15,2020,warm,0,Didn't Vote,0
2020_224271,Strong Republican,2,1,5,2,6,Didn't Vote,NA,5,4,1,1,2,1,65,White,0.907852832218528,2020-08-18,5,Male,7,Republican,2,1,0,NA,NA,1,Some of the Time,1,1,1.5,1,2,2020,cold,1,Didn't Vote,1
2020_224288,Strong Democrat,70,0,99,5,2,Voted,1,2,3,1,1,1,1,62,Black,0.669478130569445,2020-08-21,8,Female,1,Democrat,70,0,1,Joe Biden,Democrat,0,About Half the time,0,1,35,70,0,2020,warm,1,Winner,0
2020_224301,Strong Democrat,70,40,99,4,4,Didn't Vote,NA,2,4,1,1,2,2,54,Other,0.656457119576848,2020-09-09,2,Female,1,Democrat,70,40,0,NA,NA,0,Some of the Time,1,1,55,70,40,2020,warm,0,Didn't Vote,1
2020_224318,Independent - Republican,15,70,5,1,6,Voted,8,2,4,0,1,1,1,70,White,0.974529841241543,2020-09-23,20,Female,5,Republican,15,70,1,Donald Trump,Republican,0,Some of the Time,1,1,42.5,70,15,2020,warm,1,Winner,0
2020_224325,Strong Democrat,85,10,2,2,7,Voted,1,4,2,1,0,4,1,38,White,0.271429535923346,2020-08-22,21,Male,1,Democrat,85,10,1,Joe Biden,Democrat,1,Most of the Time,0,0,47.5,85,10,2020,warm,1,Winner,0
2020_224332,Strong Democrat,70,0,3,3,7,Didn't Vote,NA,2,2,1,0,5,1,54,White,0.657478887125508,2020-08-20,21,Male,1,Democrat,70,0,0,NA,NA,0,Most of the Time,0,0,35,70,0,2020,warm,1,Didn't Vote,0
2020_224349,Weak Republican,60,85,99,3,4,Didn't Vote,NA,2,2,0,1,2,1,72,White,1.52281013792686,2020-08-23,7,Male,6,Republican,60,85,0,NA,NA,0,Most of the Time,0,1,72.5,85,60,2020,warm,1,Didn't Vote,0
2020_224356,Strong Democrat,100,0,2,3,7,Voted,1,1,4,1,0,4,1,75,White,0.998170852199385,2020-10-13,21,Female,1,Democrat,100,0,1,Joe Biden,Democrat,0,Some of the Time,1,0,50,100,0,2020,warm,1,Winner,0
2020_224387,Independent - Independent,20,20,99,4,4,Didn't Vote,NA,5,5,0,1,1,1,66,White,0.464381288268747,2020-08-18,3,Female,4,Independent,20,20,0,NA,NA,1,Never,1,1,20,NA,NA,2020,NA,1,Didn't Vote,1
2020_224394,Independent - Independent,60,15,4,1,7,Didn't Vote,NA,2,4,1,1,2,1,52,White,0.510617123222661,2020-09-02,10,Male,4,Independent,60,15,0,NA,NA,0,Some of the Time,1,1,37.5,NA,NA,2020,NA,1,Didn't Vote,0
2020_224400,Strong Democrat,70,15,2,2,6,Voted,1,4,4,1,1,4,1,56,White,1.27234215653864,2020-08-28,21,Female,1,Democrat,70,15,1,Joe Biden,Democrat,1,Some of the Time,1,0,42.5,70,15,2020,warm,1,Winner,0
2020_224417,Strong Democrat,86,30,3,2,6,Voted,5,2,3,1,1,4,1,70,White,1.36338868962371,2020-08-28,9,Female,1,Democrat,86,30,1,Bernie Sanders,Democrat,0,About Half the time,0,0,58,86,30,2020,warm,1,Loser,0
2020_224424,Weak Democrat,40,50,3,3,5,Voted,7,2,4,0,1,2,1,68,White,1.41712305991736,2020-08-22,13,Female,2,Democrat,40,50,1,Other Democrat,Democrat,0,Some of the Time,1,1,45,40,50,2020,cold,1,Loser,0
2020_224431,Independent - Republican,50,50,5,1,7,Didn't Vote,NA,4,3,0,1,1,2,25,Other,3.38682262026702,2020-08-20,10,Male,5,Republican,50,50,0,NA,NA,1,About Half the time,0,1,50,50,50,2020,NA,0,Didn't Vote,0
2020_224448,Weak Republican,40,60,4,1,7,Didn't Vote,NA,2,4,1,1,3,1,22,White,2.71048942556215,2020-09-05,1,Male,6,Republican,40,60,0,NA,NA,0,Some of the Time,1,0,50,60,40,2020,NA,1,Didn't Vote,1
2020_224462,Strong Democrat,80,0,4,3,7,Voted,1,2,5,1,1,2,1,63,Black,0.34910037502038,2020-10-13,4,Female,1,Democrat,80,0,1,Joe Biden,Democrat,0,Never,1,1,40,80,0,2020,warm,1,Winner,1
2020_224479,Strong Republican,0,85,4,1,5,Voted,8,2,3,0,1,4,3,80,White,0.788266190738763,2020-08-18,19,Male,7,Republican,0,85,1,Donald Trump,Republican,0,About Half the time,0,0,42.5,85,0,2020,warm,0,Winner,0
2020_224486,Strong Republican,0,85,7,1,5,Voted,8,2,4,1,1,1,1,55,White,0.716936037740185,2020-09-23,16,Male,7,Republican,0,85,1,Donald Trump,Republican,0,Some of the Time,1,1,42.5,85,0,2020,warm,1,Winner,0
2020_224493,Weak Democrat,70,50,3,2,6,Didn't Vote,NA,2,3,1,1,2,1,35,Other,0.772019459523277,2020-10-08,22,Female,2,Democrat,70,50,0,NA,NA,0,About Half the time,0,1,60,70,50,2020,warm,1,Didn't Vote,0
2020_224516,Independent - Republican,0,50,6,1,5,Didn't Vote,NA,4,4,1,1,5,3,41,White,0.803871021417723,2020-08-19,21,Female,5,Republican,0,50,0,NA,NA,1,Some of the Time,1,0,25,50,0,2020,NA,0,Didn't Vote,0
2020_224523,Strong Democrat,75,0,1,2,7,Voted,5,2,2,1,0,2,1,68,Other,1.98432068485711,2020-09-08,20,Male,1,Democrat,75,0,1,Bernie Sanders,Democrat,0,Most of the Time,0,1,37.5,75,0,2020,warm,1,Loser,0
2020_224530,Strong Democrat,85,0,2,2,7,Voted,1,4,4,1,1,2,1,43,White,1.39941094523213,2020-09-15,22,Female,1,Democrat,85,0,1,Joe Biden,Democrat,1,Some of the Time,1,1,42.5,85,0,2020,warm,1,Winner,0
2020_224554,Strong Democrat,70,0,2,3,3,Voted,1,4,4,1,1,4,1,68,White,0.672317582148241,2020-09-08,17,Female,1,Democrat,70,0,1,Joe Biden,Democrat,1,Some of the Time,1,0,35,70,0,2020,warm,1,Winner,0
2020_224561,Weak Republican,15,70,6,2,6,Voted,8,4,4,1,1,2,3,80,White,0.249310994998586,2020-08-28,10,Female,6,Republican,15,70,1,Donald Trump,Republican,1,Some of the Time,1,1,42.5,70,15,2020,warm,0,Winner,0
2020_224578,Weak Republican,15,60,4,2,6,Didn't Vote,NA,-7,4,1,0,-7,3,64,White,1.57725002918883,2020-09-22,19,Female,6,Republican,15,60,0,NA,NA,NA,Some of the Time,1,NA,37.5,60,15,2020,NA,0,Didn't Vote,0
2020_224585,Independent - Democrat,50,0,1,3,7,Voted,5,4,5,1,1,1,1,24,White,0.823445982853012,2020-09-16,1,Female,3,Democrat,50,0,1,Bernie Sanders,Democrat,1,Never,1,1,25,50,0,2020,NA,1,Loser,1
2020_224592,Independent - Democrat,60,0,1,2,7,Didn't Vote,NA,2,4,1,1,4,1,62,Other,1.72545850272578,2020-09-08,11,Female,3,Democrat,60,0,0,NA,NA,0,Some of the Time,1,0,30,60,0,2020,NA,1,Didn't Vote,0
2020_224615,Strong Democrat,60,50,2,2,7,Voted,5,2,3,1,1,3,1,58,Other,2.20801765953478,2020-10-27,9,Male,1,Democrat,60,50,1,Bernie Sanders,Democrat,0,About Half the time,0,0,55,60,50,2020,NA,1,Loser,0
2020_224639,Weak Democrat,60,30,3,2,7,Didn't Vote,NA,2,2,1,1,4,1,32,White,0.695353344828613,2020-10-01,10,Male,2,Democrat,60,30,0,NA,NA,0,Most of the Time,0,0,45,60,30,2020,NA,1,Didn't Vote,0
2020_224660,Strong Democrat,30,30,2,1,6,Didn't Vote,NA,2,4,1,1,1,1,36,White,0.393955299435359,2020-09-13,11,Male,1,Democrat,30,30,0,NA,NA,0,Some of the Time,1,1,30,30,30,2020,cold,1,Didn't Vote,0
2020_224707,Independent - Republican,50,50,4,1,7,Didn't Vote,NA,-6,4,1,1,-6,1,29,White,1.58037911790249,2020-10-13,13,Female,5,Republican,50,50,0,NA,NA,NA,Some of the Time,1,NA,50,50,50,2020,NA,1,Didn't Vote,0
2020_224714,Weak Democrat,15,60,3,1,6,Didn't Vote,NA,4,4,1,1,3,1,67,White,2.12943797506707,2020-09-08,19,Female,2,Democrat,15,60,0,NA,NA,1,Some of the Time,1,0,37.5,15,60,2020,cold,1,Didn't Vote,0
2020_224721,Strong Republican,15,70,6,1,5,Voted,8,4,3,0,0,2,3,60,White,1.93758731070132,2020-09-10,9,Male,7,Republican,15,70,1,Donald Trump,Republican,1,About Half the time,0,1,42.5,70,15,2020,warm,0,Winner,0
2020_224738,Weak Democrat,70,60,5,3,6,Voted,1,2,3,1,0,2,1,41,White,0.99985093150356,2020-10-05,17,Female,2,Democrat,70,60,1,Joe Biden,Democrat,0,About Half the time,0,1,65,70,60,2020,warm,1,Winner,0
2020_224752,Strong Republican,0,85,99,6,6,Didn't Vote,NA,4,3,0,1,1,1,25,White,0.729912224613448,2020-08-26,10,Female,7,Republican,0,85,0,NA,NA,1,About Half the time,0,1,42.5,85,0,2020,warm,1,Didn't Vote,0
2020_224769,Independent - Democrat,0,0,1,5,7,Voted,5,5,4,1,1,-9,1,30,White,2.65357587188786,2020-10-13,16,Male,3,Democrat,0,0,1,Bernie Sanders,Democrat,1,Some of the Time,1,NA,0,0,0,2020,cold,1,Loser,0
2020_224783,Strong Democrat,85,30,99,7,1,Voted,1,2,4,1,1,2,2,63,Black,0.601623197228131,2020-09-08,7,Male,1,Democrat,85,30,1,Joe Biden,Democrat,0,Some of the Time,1,1,57.5,85,30,2020,warm,0,Winner,0
2020_224790,Independent - Democrat,50,50,99,2,6,Didn't Vote,NA,2,4,1,0,2,1,67,White,2.48824790115097,2020-09-08,NA,Female,3,Democrat,50,50,0,NA,NA,0,Some of the Time,1,1,50,50,50,2020,NA,1,Didn't Vote,NA
2020_224806,Weak Republican,10,80,6,2,5,Voted,8,4,4,1,1,1,1,47,Other,0.817686081624873,2020-09-08,17,Female,6,Republican,10,80,1,Donald Trump,Republican,1,Some of the Time,1,1,45,80,10,2020,warm,1,Winner,0
2020_224820,Independent - Republican,15,70,4,2,6,Didn't Vote,NA,5,2,0,0,3,3,54,White,0.572099005772921,2020-08-28,2,Male,5,Republican,15,70,0,NA,NA,1,Most of the Time,0,0,42.5,70,15,2020,warm,0,Didn't Vote,1
2020_224837,Strong Democrat,70,15,4,4,7,Voted,1,2,3,1,1,1,1,71,Black,1.65348733581874,2020-11-02,9,Female,1,Democrat,70,15,1,Joe Biden,Democrat,0,About Half the time,0,1,42.5,70,15,2020,warm,1,Winner,0
2020_224844,Strong Democrat,60,15,1,2,6,Voted,1,2,4,1,1,4,3,45,White,1.421224550287,2020-09-09,21,Female,1,Democrat,60,15,1,Joe Biden,Democrat,0,Some of the Time,1,0,37.5,60,15,2020,NA,0,Winner,0
2020_224851,Independent - Democrat,70,15,3,2,7,Voted,1,-5,4,1,1,-5,1,63,White,0.863803030959379,2020-09-11,1,Female,3,Democrat,70,15,1,Joe Biden,Democrat,NA,Some of the Time,1,NA,42.5,70,15,2020,warm,1,Winner,1
2020_224868,Weak Democrat,70,50,99,2,6,Didn't Vote,NA,2,4,1,1,2,1,42,Other,3.41250673407815,2020-09-11,8,Female,2,Democrat,70,50,0,NA,NA,0,Some of the Time,1,1,60,70,50,2020,warm,1,Didn't Vote,0
2020_224875,Independent - Democrat,70,0,4,2,6,Didn't Vote,NA,4,4,1,1,2,1,55,White,0.787271878464846,2020-10-01,21,Male,3,Democrat,70,0,0,NA,NA,1,Some of the Time,1,1,35,70,0,2020,warm,1,Didn't Vote,0
2020_224882,Independent - Republican,40,60,5,1,5,Didn't Vote,NA,2,4,1,1,2,1,63,White,1.07878196240115,2020-09-11,20,Female,5,Republican,40,60,0,NA,NA,0,Some of the Time,1,1,50,60,40,2020,NA,1,Didn't Vote,0
2020_224899,Strong Democrat,40,0,2,5,7,Voted,5,4,3,1,1,2,1,73,White,0.356733254641602,2020-08-18,13,Female,1,Democrat,40,0,1,Bernie Sanders,Democrat,1,About Half the time,0,1,20,40,0,2020,cold,1,Loser,0
2020_224905,Weak Democrat,70,30,4,2,7,Voted,1,2,3,1,1,4,1,62,Black,1.57606635784938,2020-08-24,20,Male,2,Democrat,70,30,1,Joe Biden,Democrat,0,About Half the time,0,0,50,70,30,2020,warm,1,Winner,0
2020_224912,Independent - Independent,15,30,4,1,4,Didn't Vote,NA,1,3,0,0,1,3,50,Other,0.76309589949671,2020-09-14,NA,Male,4,Independent,15,30,0,NA,NA,0,About Half the time,0,1,22.5,NA,NA,2020,NA,0,Didn't Vote,NA
2020_224929,Weak Democrat,70,40,4,6,4,Voted,1,-9,4,1,1,1,1,49,Black,2.15041785692773,2020-08-20,5,Female,2,Democrat,70,40,1,Joe Biden,Democrat,NA,Some of the Time,1,1,55,70,40,2020,warm,1,Winner,1
2020_224943,Strong Democrat,70,0,99,3,6,Voted,3,4,4,1,1,2,1,58,White,0.424180497828053,2020-09-10,20,Male,1,Democrat,70,0,1,Pete Buttigieg,Democrat,1,Some of the Time,1,1,35,70,0,2020,warm,1,Loser,0
2020_224950,Strong Republican,50,85,99,2,5,Voted,8,1,2,0,0,2,2,77,White,0.463331620447922,2020-08-23,9,Male,7,Republican,50,85,1,Donald Trump,Republican,0,Most of the Time,0,1,67.5,85,50,2020,warm,0,Winner,0
2020_224967,Strong Democrat,85,0,2,2,6,Didn't Vote,NA,2,4,1,1,2,1,80,White,0.831801601604387,2020-08-18,11,Female,1,Democrat,85,0,0,NA,NA,0,Some of the Time,1,1,42.5,85,0,2020,warm,1,Didn't Vote,0
2020_224974,Independent - Republican,0,15,5,1,-9,Voted,10,4,4,1,1,1,1,78,White,0.703418778230153,2020-09-28,22,Male,5,Republican,0,15,1,Someone Neither Dem. Nor Rep.,Other Party,1,Some of the Time,1,1,7.5,15,0,2020,cold,1,Voted in Other Primary,0
2020_224981,Strong Republican,0,60,6,2,6,Didn't Vote,NA,2,3,0,0,2,1,69,White,0.438650095793589,2020-09-14,NA,Male,7,Republican,0,60,0,NA,NA,0,About Half the time,0,1,30,60,0,2020,NA,1,Didn't Vote,NA
2020_225007,Weak Republican,50,50,2,2,6,Didn't Vote,NA,4,4,1,0,2,1,49,Other,0.539521735335842,2020-08-25,16,Female,6,Republican,50,50,0,NA,NA,1,Some of the Time,1,1,50,50,50,2020,NA,1,Didn't Vote,0
2020_225021,Weak Republican,0,85,7,1,6,Didn't Vote,NA,5,4,0,1,2,1,79,White,1.57230460433993,2020-08-31,22,Male,6,Republican,0,85,0,NA,NA,1,Some of the Time,1,1,42.5,85,0,2020,warm,1,Didn't Vote,0
2020_225038,Strong Democrat,85,0,2,3,7,Voted,1,2,4,1,1,2,1,68,White,0.460858119488456,2020-09-22,19,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,Some of the Time,1,1,42.5,85,0,2020,warm,1,Winner,0
2020_225045,Strong Republican,15,100,6,1,6,Voted,8,4,4,0,1,2,3,57,White,4.76141485799843,2020-10-12,5,Female,7,Republican,15,100,1,Donald Trump,Republican,1,Some of the Time,1,1,57.5,100,15,2020,warm,0,Winner,1
2020_225052,Independent - Democrat,70,40,99,3,6,Didn't Vote,NA,2,3,1,1,2,1,26,Black,1.79191249697879,2020-10-28,14,Female,3,Democrat,70,40,0,NA,NA,0,About Half the time,0,1,55,70,40,2020,warm,1,Didn't Vote,0
2020_225069,Strong Republican,15,70,7,1,6,Voted,8,2,4,1,1,2,1,78,White,1.96500784293203,2020-08-20,9,Male,7,Republican,15,70,1,Donald Trump,Republican,0,Some of the Time,1,1,42.5,70,15,2020,warm,1,Winner,0
2020_225076,Strong Republican,20,90,4,1,7,Voted,8,2,2,1,0,3,1,34,White,0.353882366602047,2020-08-18,3,Female,7,Republican,20,90,1,Donald Trump,Republican,0,Most of the Time,0,0,55,90,20,2020,warm,1,Winner,1
2020_225083,Independent - Independent,50,50,4,4,4,Didn't Vote,NA,4,3,1,1,1,1,54,White,0.281826976476494,2020-08-21,4,Female,4,Independent,50,50,0,NA,NA,1,About Half the time,0,1,50,NA,NA,2020,NA,1,Didn't Vote,1
2020_225090,Independent - Independent,40,40,4,4,4,Didn't Vote,NA,1,3,1,0,1,3,46,Other,0.768514593983254,2020-08-23,4,Female,4,Independent,40,40,0,NA,NA,0,About Half the time,0,1,40,NA,NA,2020,NA,0,Didn't Vote,1
2020_225113,Independent - Democrat,60,15,2,3,6,Voted,4,2,3,1,1,2,1,72,White,1.13867007229972,2020-10-14,17,Female,3,Democrat,60,15,1,Amy Klobuchar,Democrat,0,About Half the time,0,1,37.5,60,15,2020,NA,1,Loser,0
2020_225137,Independent - Independent,40,40,4,6,6,Didn't Vote,NA,4,4,1,1,1,1,49,White,1.02046121963251,2020-09-14,NA,Female,4,Independent,40,40,0,NA,NA,1,Some of the Time,1,1,40,NA,NA,2020,NA,1,Didn't Vote,NA
2020_225144,Strong Republican,0,60,6,1,5,Didn't Vote,NA,2,5,0,1,1,3,51,White,0.31520285222468297,2020-08-18,12,Female,7,Republican,0,60,0,NA,NA,0,Never,1,1,30,60,0,2020,NA,0,Didn't Vote,0
2020_225151,Independent - Republican,15,30,5,2,6,Didn't Vote,NA,2,4,1,1,1,1,69,White,0.514292647784992,2020-10-01,22,Male,5,Republican,15,30,0,NA,NA,0,Some of the Time,1,1,22.5,30,15,2020,cold,1,Didn't Vote,0
2020_225168,Strong Republican,100,50,3,3,3,Voted,1,-6,2,1,1,-6,3,68,Black,1.05605624181591,2020-09-10,1,Male,7,Republican,100,50,1,Joe Biden,Democrat,NA,Most of the Time,0,NA,75,50,100,2020,NA,0,Voted in Other Primary,1
2020_225182,Strong Democrat,85,15,99,6,3,Didn't Vote,NA,2,3,1,1,1,1,68,White,0.637419972373449,2020-08-23,14,Female,1,Democrat,85,15,0,NA,NA,0,About Half the time,0,1,50,85,15,2020,warm,1,Didn't Vote,0
2020_225205,Weak Republican,30,75,6,1,7,Voted,8,4,4,1,1,2,1,33,White,0.332512235772275,2020-08-21,3,Female,6,Republican,30,75,1,Donald Trump,Republican,1,Some of the Time,1,1,52.5,75,30,2020,warm,1,Winner,1
2020_225212,Weak Democrat,100,60,2,1,7,Didn't Vote,NA,4,4,1,1,5,1,29,Other,0.554158627549698,2020-09-11,18,Female,2,Democrat,100,60,0,NA,NA,1,Some of the Time,1,0,80,100,60,2020,warm,1,Didn't Vote,0
2020_225229,Strong Democrat,100,0,4,1,7,Voted,1,1,1,1,1,3,2,59,Black,3.04026727280286,2020-08-31,6,Female,1,Democrat,100,0,1,Joe Biden,Democrat,0,Always,0,0,50,100,0,2020,warm,0,Winner,1
2020_225236,Strong Democrat,85,0,4,1,7,Didn't Vote,NA,4,3,1,1,1,3,42,Black,0.763102956008543,2020-08-18,6,Female,1,Democrat,85,0,0,NA,NA,1,About Half the time,0,1,42.5,85,0,2020,warm,0,Didn't Vote,1
2020_225243,Strong Democrat,85,0,99,2,7,Voted,1,1,4,1,1,4,1,67,Black,0.908988091875603,2020-09-08,15,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,Some of the Time,1,0,42.5,85,0,2020,warm,1,Winner,0
2020_225250,Independent - Democrat,70,0,4,4,6,Didn't Vote,NA,2,4,1,1,2,1,63,White,0.732728675599818,2020-08-23,18,Male,3,Democrat,70,0,0,NA,NA,0,Some of the Time,1,1,35,70,0,2020,warm,1,Didn't Vote,0
2020_225267,Strong Democrat,85,15,2,2,7,Voted,5,1,4,1,1,3,1,24,Other,2.65576461162158,2020-09-08,22,Female,1,Democrat,85,15,1,Bernie Sanders,Democrat,0,Some of the Time,1,0,50,85,15,2020,warm,1,Loser,0
2020_225281,Independent - Independent,0,5,3,4,4,Voted,5,-6,4,1,1,-6,3,42,White,0.869982146172349,2020-08-18,21,Female,4,Independent,0,5,1,Bernie Sanders,Democrat,NA,Some of the Time,1,NA,2.5,NA,NA,2020,NA,0,Voted in Other Primary,0
2020_225298,Weak Democrat,70,0,2,2,6,Voted,2,2,4,1,1,4,1,41,White,0.66379570227396,2020-08-23,21,Male,2,Democrat,70,0,1,Michael Bloomberg,Democrat,0,Some of the Time,1,0,35,70,0,2020,warm,1,Loser,0
2020_225304,Strong Republican,50,60,4,2,6,Didn't Vote,NA,2,5,1,1,2,1,24,Other,1.3915459316263,2020-08-23,5,Female,7,Republican,50,60,0,NA,NA,0,Never,1,1,55,60,50,2020,NA,1,Didn't Vote,1
2020_225311,Strong Democrat,100,30,4,2,2,Voted,1,-6,3,0,0,-6,1,30,White,1.58775713213752,2020-11-02,4,Male,1,Democrat,100,30,1,Joe Biden,Democrat,NA,About Half the time,0,NA,65,100,30,2020,warm,1,Winner,1
2020_225328,Weak Republican,15,70,6,1,6,Voted,8,4,4,0,1,2,1,65,White,1.26318846173588,2020-08-22,19,Male,6,Republican,15,70,1,Donald Trump,Republican,1,Some of the Time,1,1,42.5,70,15,2020,warm,1,Winner,0
2020_225335,Independent - Independent,50,50,99,4,4,Didn't Vote,NA,4,5,1,1,1,1,41,Other,1.37233573492243,2020-08-23,10,Female,4,Independent,50,50,0,NA,NA,1,Never,1,1,50,NA,NA,2020,NA,1,Didn't Vote,0
2020_225342,Independent - Independent,50,50,99,1,7,Didn't Vote,NA,2,4,1,1,2,1,24,White,1.51664599084966,2020-08-27,15,Male,4,Independent,50,50,0,NA,NA,0,Some of the Time,1,1,50,NA,NA,2020,NA,1,Didn't Vote,0
2020_225366,Strong Republican,60,0,4,7,1,Didn't Vote,NA,4,5,0,1,5,1,78,White,2.37855077639603,2020-10-12,10,Female,7,Republican,60,0,0,NA,NA,1,Never,1,0,30,0,60,2020,cold,1,Didn't Vote,0
2020_225373,Strong Democrat,75,0,1,3,7,Voted,6,4,4,1,1,2,1,33,White,0.647266489585838,2020-09-09,17,Female,1,Democrat,75,0,1,Elizabeth Warren,Democrat,1,Some of the Time,1,1,37.5,75,0,2020,warm,1,Loser,0
2020_225397,Independent - Republican,0,85,99,7,2,Didn't Vote,NA,4,3,0,0,2,3,35,White,1.26784939773628,2020-10-22,10,Male,5,Republican,0,85,0,NA,NA,1,About Half the time,0,1,42.5,85,0,2020,warm,0,Didn't Vote,0
2020_225403,Independent - Republican,5,40,5,1,3,Didn't Vote,NA,-6,5,0,1,-6,1,42,White,0.78717026261676,2020-09-08,21,Male,5,Republican,5,40,0,NA,NA,NA,Never,1,NA,22.5,40,5,2020,cold,1,Didn't Vote,0
2020_225410,Strong Republican,0,100,6,1,6,Didn't Vote,NA,2,3,0,1,2,1,29,White,0.49582417524749,2020-09-08,21,Male,7,Republican,0,100,0,NA,NA,0,About Half the time,0,1,50,100,0,2020,warm,1,Didn't Vote,0
2020_225427,Strong Republican,0,85,6,1,6,Voted,10,2,4,0,1,1,1,74,White,0.630658546886685,2020-08-27,NA,Female,7,Republican,0,85,1,Someone Neither Dem. Nor Rep.,Other Party,0,Some of the Time,1,1,42.5,85,0,2020,warm,1,Voted in Other Primary,NA
2020_225434,Independent - Independent,0,0,4,1,1,Didn't Vote,NA,-6,5,1,1,-6,1,23,Other,1.36630973781452,2020-09-17,10,Male,4,Independent,0,0,0,NA,NA,NA,Never,1,NA,0,NA,NA,2020,NA,1,Didn't Vote,0
2020_225441,Strong Republican,0,100,7,1,7,Voted,8,4,4,1,0,2,1,39,Other,0.766036978392619,2020-10-12,14,Female,7,Republican,0,100,1,Donald Trump,Republican,1,Some of the Time,1,1,50,100,0,2020,warm,1,Winner,0
