boot,pid_3,below_50_qual_strict,prop_vote_general,mean_activist_index,prop_meetings,prop_work_cand,prop_display_merch,prop_donate,prop_watch_campaign_tv,prop_know_house_pre,prop_talk_pol_most,prop_vote_primary,prop_vote_inparty_house,prop_vote_outparty_pres,prop_vote_thirdparty_pres,prop_vote_inparty_pres
28,Republican,warm,0.7841846283449682,0.1407337113159661,0.0828342659377163,0.04175052278530185,0.14493604578176264,0.14338283902547538,0.8453016187220781,0.6645662449861086,0.31444140390437453,0.4439701674587278,0.5269057715878357,0.04276108619570896,0.022160307181521226,0.9350786066227699
28,Republican,NA,0.693395580651453,0.09303943443314495,0.05078420737142521,0.02630215211476612,0.07655144209092425,0.09666774929247263,0.7418926960802833,0.6102229993434188,0.28265102252590973,0.36357408296052235,0.4237875645252197,0.10335902282583348,0.07816784479260491,0.8184731323815616
29,Democrat,cold,0.7141906867678867,0.12250860933479808,0.08653677007634535,0.03738198418793512,0.12027880291415846,0.11137699346146714,0.7769191315774303,0.6336258259807971,0.29965063364955064,0.3668789459747954,0.37953119838561306,0.3266159290290616,0.13775115640512037,0.5356329145658181
29,Democrat,warm,0.7236602053930784,0.12133218758981722,0.08756329977198393,0.042161636558275005,0.1383988707065155,0.10478792846899228,0.8268085851762027,0.58457749860111,0.2767628470961747,0.41582751067676565,0.4780860810792096,0.060664289026122004,0.025322879250448852,0.9140128317234291
29,Democrat,NA,0.6273286291804351,0.08682298559774067,0.058338783728812876,0.024864941551441866,0.07516804297601198,0.0855525884442942,0.7183219551152222,0.5364904889421275,0.23077881838833827,0.3066669055796128,0.34346703266146733,0.14612444833211713,0.05806661037607304,0.7958089412918099
29,Republican,cold,0.7813137198905504,0.10025502108727148,0.050390564697254905,0.02383476224699963,0.0611429193286397,0.06788451181525451,0.7706712105384148,0.7197209100516345,0.325929882776397,0.3880333487909024,0.4715442516428957,0.22981532591133114,0.11312290559808644,0.6570617684905825
29,Republican,warm,0.7738353759463511,0.1347780291828371,0.08430105401367037,0.04326922706740783,0.132858208816836,0.1365659657201616,0.8366300883014726,0.6676790633882781,0.3034414483858068,0.4298489885440277,0.516972068710892,0.0473677557155376,0.02379619771504018,0.9288360465694221
29,Republican,NA,0.6884641775842102,0.09519792974147272,0.05490447237190356,0.026921720848440894,0.08955024474446982,0.09274618460445072,0.7477382818775935,0.59916413926221,0.2861839196864273,0.3559194248615267,0.41249135672071463,0.12049234495272844,0.08014796315288543,0.7993596918943862
30,Democrat,cold,0.7350552117768637,0.12194885261716716,0.07985458853741535,0.042346994398040995,0.12292512271756512,0.09895047130253934,0.7688372889898888,0.6015602359829453,0.3015801578051335,0.4138110407864693,0.3652740546345803,0.3182969877815722,0.17700934303399543,0.5046936691844324
30,Democrat,warm,0.7161378858332558,0.12217769070753152,0.09073527213728537,0.04598460644124815,0.14187443102428063,0.11303753733924145,0.8236659720914881,0.5810019320315658,0.26638777774589484,0.42536657158850577,0.4677769385555185,0.05503373279449262,0.023648618172518548,0.9213176490329887
30,Democrat,NA,0.6252615508007224,0.08645236247672682,0.06253202018834139,0.025894239030157806,0.0762452212621227,0.08157447045544605,0.729895811713152,0.5480613332978528,0.2360107462247456,0.3204764849061016,0.355028714716984,0.1503312719561294,0.07887897179109014,0.7707897562527806
30,Republican,cold,0.7495758348803433,0.11112438530175511,0.06144854657299954,0.03201848957517031,0.07005364733586993,0.0949439311334528,0.7527774055696175,0.7012816730450023,0.3182801537561203,0.3841297951841603,0.40323748770863965,0.2833961591373443,0.1278863728134125,0.5887174680492433
30,Republican,warm,0.7761531729938392,0.13974691586625548,0.08600772367285744,0.04189893155760904,0.13246285982381506,0.14944577649399374,0.8307685774070519,0.6622169816371629,0.30108704305995704,0.42777506777402724,0.5188948065394396,0.04770750765956024,0.025013563964483617,0.9272789283759562
30,Republican,NA,0.6918684577718968,0.09739494401234414,0.054278636779126956,0.031957987901463814,0.08402562547507696,0.0941576900739145,0.7498363974626494,0.6088106841087477,0.26483960772363674,0.3437591516241751,0.410420730456475,0.11556758163344136,0.07503423766979843,0.8093981806967603
31,Democrat,cold,0.6745065231260504,0.10510427981172342,0.06975990205881494,0.04533949615518602,0.08581822359271732,0.09272712437523499,0.7767422630469244,0.5920407829906608,0.28196359616462335,0.4018370174689815,0.3549615379455423,0.3653456710747009,0.14756745771225144,0.48708687121304767
31,Democrat,warm,0.7267562556694459,0.1198465579076577,0.08329460609372179,0.04497020451380234,0.14015067125250313,0.10325729617513464,0.8321875910550296,0.5943379393259456,0.27477148387954625,0.4100171296909804,0.48082533978358083,0.06473369199734562,0.029369673527196487,0.9058966344754579
31,Democrat,NA,0.6373542412348123,0.08488825283190313,0.05425350930639417,0.02582441396444771,0.07349254651723952,0.08030453729979307,0.7175633956656846,0.5469562633468895,0.24699297388873473,0.3348684678367076,0.3687726864723001,0.1686576353326533,0.07041177154701456,0.7609305931203321
31,Republican,cold,0.7401552800476617,0.11274064612696998,0.046562865336583596,0.03357748529650534,0.08457480724571316,0.10502173181983875,0.7753842098944256,0.6986807424617256,0.3402663937488754,0.34399208695220074,0.4162744831920495,0.24590426246509214,0.13818333159785706,0.6159124059370508
31,Republican,warm,0.7749257552153975,0.13582264852040993,0.07644423235778848,0.03827066114112279,0.1298143387534823,0.13434119771381717,0.8314089742322062,0.6687789588097051,0.309175086825352,0.4125236458945034,0.5197845754304644,0.04032512170810029,0.019950008728525325,0.9397248695633743
31,Republican,NA,0.6989813642979056,0.09700624699644511,0.05321453395705002,0.02823949206098087,0.07908707289903445,0.09727039699702202,0.7423348528225229,0.6030099445747114,0.28209650435791694,0.35672507374741347,0.4180295016976623,0.10927619382914057,0.07119821298245721,0.8195255931884021
32,Democrat,cold,0.6892944617540684,0.10438595965228932,0.057408600022786284,0.04240659123207829,0.08371212530056905,0.0882927677538122,0.7659696574858084,0.6553143064797629,0.22574664106824513,0.3538793304117685,0.36885200359202963,0.34363648557250387,0.18396158804369123,0.4724019263838048
32,Democrat,warm,0.7238489715591894,0.12211446607432926,0.08767296388326669,0.04234328312682907,0.14646461966900123,0.10857729512189088,0.8224156016990478,0.582443979519192,0.278410759721215,0.41755576022138646,0.4825768916234365,0.054893869671749834,0.023860249922972365,0.9212458804052777
32,Democrat,NA,0.6218770418828268,0.08770238059806378,0.05945564091641418,0.029173918138563133,0.08225708028043988,0.08121983712578013,0.725507947023139,0.535726667172812,0.23965641373351876,0.3446231008688324,0.35805847280403025,0.15066763957164653,0.06957002125101741,0.7797623391773361
32,Republican,cold,0.7738059195977264,0.1078840811948243,0.049401582433559466,0.02808306603849152,0.0741554206205668,0.0850947668209025,0.7780646152872518,0.7281643514023878,0.35710654352505816,0.35103511439480295,0.453653883226525,0.24032988876743525,0.14901764736612053,0.6106524638664441
32,Republican,warm,0.7743250051309594,0.13713289960124997,0.08267749968593552,0.04237197951734495,0.1302657486050253,0.14450140739208137,0.8407514063681718,0.6654584881545208,0.3216875683159893,0.42973760550226203,0.5165027763533696,0.04466804963185253,0.022344857756374504,0.932987092611773
32,Republican,NA,0.6924339134268084,0.09417384816684565,0.04690025390102116,0.028678414667605692,0.08057343663521423,0.09432465562991026,0.7530841168293251,0.5979146700576059,0.2763142829176088,0.37297851585327313,0.42017228060216455,0.11741335783580005,0.07657313944335245,0.8060135027208476
33,Democrat,cold,0.6765336147263203,0.09985817441187242,0.06312192545067133,0.039657378524531404,0.08244284636804398,0.0900612792882209,0.8162249720024956,0.605063961318035,0.2810705615701978,0.3697038377554344,0.35431501787665726,0.3326425093567179,0.17040319720437247,0.49695429343890973
33,Democrat,warm,0.7253707378980578,0.12159070353671318,0.08600353200875624,0.04932879248705982,0.1367507676339029,0.10892642251583928,0.8244763089295033,0.581724816250422,0.27662790684017535,0.44097714754940975,0.4841076180922576,0.05529637567215805,0.02658348495233918,0.9181201393755026
33,Democrat,NA,0.6298180647744211,0.08886539112740394,0.05899126842533335,0.023816452719914182,0.08179353572922535,0.08265393174191937,0.7267417855911767,0.547108346175997,0.25031637351255803,0.31763690937280936,0.35678898290185146,0.14151039242229474,0.06710894406707425,0.791380663510631
33,Republican,cold,0.7861082658138908,0.12266104274707813,0.06223040339630719,0.03225932969039335,0.09845199168287959,0.08893800032833364,0.7494687346510471,0.6998867825762419,0.35092139592604105,0.36801640329225926,0.44280405056388106,0.26253344723367716,0.1283027714567817,0.6091637813095412
33,Republican,warm,0.7888051172494072,0.13891238514101828,0.08220671117281612,0.04338313894428735,0.1313979336219517,0.136995245226784,0.8351447261652013,0.6669905635320587,0.31561376266701996,0.4366291136252137,0.5284197931908766,0.05102270451552894,0.02646922376102775,0.9225080717234432
33,Republican,NA,0.6959315560847682,0.09865241045541683,0.05769134530940841,0.025243636825659124,0.08524122574238466,0.10165720952597057,0.7505321761620087,0.6113884634858904,0.2910780170412288,0.37578298142917976,0.43050161223887173,0.1110774402483578,0.08555925617255661,0.8033633035790856
34,Democrat,cold,0.7192407520996319,0.12757788248186727,0.09501227814952236,0.0511922189733556,0.1247884806050606,0.10450954194494046,0.8130655244612416,0.5870585262120329,0.2779525577931424,0.37664329093184723,0.3870626944988055,0.3470876427688598,0.14372225824706675,0.5091900989840734
34,Democrat,warm,0.7194313811432771,0.12049779719783231,0.0894205351099061,0.04513685215880869,0.13828919303755066,0.1054029628780983,0.8276655285250978,0.5727404374277377,0.2794374538355157,0.4138890311388452,0.47488751911791954,0.060064843533783094,0.02697618601896066,0.9129589704472562
34,Democrat,NA,0.6261790731124486,0.08451466995815628,0.05869426567240426,0.02533600537305241,0.07797329816012821,0.07594690890582256,0.7248011105815004,0.5480090085210861,0.24278835476789223,0.32804443422571994,0.357010354817283,0.16652679968489614,0.062421124932341324,0.7710520753827625
34,Republican,cold,0.768618915306302,0.11998737928574887,0.09338154557468648,0.026784341017426497,0.09204014510903383,0.1009026715123206,0.7750152138275016,0.7206537801006461,0.34395119435933236,0.40113713296571496,0.43937572263075075,0.25453576590566795,0.1297662593363877,0.6156979747579444
34,Republican,warm,0.7771008168915454,0.13813705958608258,0.08388144774251176,0.04052566924750288,0.13612425996242705,0.14538390020385886,0.8340924842545541,0.6639286668684282,0.3028312117874771,0.43673294987674616,0.514944957139624,0.04999339343555469,0.022978945382621026,0.9270276611818242
34,Republican,NA,0.6893628612909468,0.0994570336633839,0.052187459275320716,0.028231696495063803,0.08615772317314811,0.09488264074463222,0.7395532230292959,0.6074956244868438,0.27880440849322824,0.3628594534199165,0.4176193694487371,0.10937650213544957,0.07636520515601951,0.8142582927085309
35,Democrat,cold,0.7127332897751053,0.11738425253825552,0.07750037508568995,0.03843676699442695,0.10500759599763367,0.11128713362970862,0.7922248078019567,0.5915363733399197,0.26548535294245446,0.4133606773797372,0.37559359180058655,0.3854280717990013,0.13110669094419974,0.483465237256799
35,Democrat,warm,0.7260169705907642,0.12247394634478731,0.08859338045997768,0.0451754107594185,0.14277630662924543,0.10661327590977081,0.8346440119235948,0.5777553401331413,0.25966727433011183,0.4016948677188493,0.4791855673730538,0.06415957266270887,0.0256773808611584,0.9101630464761327
35,Democrat,NA,0.6441689217403649,0.09004556443831305,0.06153991845103635,0.030334765975086775,0.07942539775413368,0.0830974522949786,0.7308543663339366,0.5511553034361529,0.2465324146861062,0.33864500866207675,0.37204147819636524,0.15124183738963945,0.06269782832057572,0.7860603342897848
35,Republican,cold,0.7647402352013942,0.1141358354748748,0.056832768187392746,0.032758550105373554,0.07326163690339457,0.10700532851886843,0.7689106417054817,0.6657774981360643,0.3238856689558738,0.4191960605699346,0.4166813113106521,0.2423463199188829,0.12666481849287756,0.6309888615882395
35,Republican,warm,0.7672524995865503,0.1346747757112238,0.08268663007841934,0.04174525627612497,0.13402794571126173,0.13599338186075383,0.8314872258228563,0.6658376524362617,0.3063547181531348,0.4191010898939771,0.51886587664785,0.05134916616029888,0.021926216842804495,0.9267246169968967
35,Republican,NA,0.6971538575774573,0.09558831121353852,0.049565622071184326,0.02580470763582397,0.08296720911196623,0.0923478095189388,0.7411314125123001,0.5951771271209159,0.27466588908259676,0.37038645393099034,0.4190324508968889,0.11654568745214165,0.08051790199904371,0.8029364105488146
36,Democrat,cold,0.7338257922311603,0.11770022323104466,0.06575618855462394,0.0501204559369835,0.11469130985124627,0.10371722516726466,0.7718734207427252,0.6672304752707511,0.2825966392987783,0.4176816145215027,0.39582046390218734,0.3326101382992916,0.16594397048611706,0.5014458912145914
36,Democrat,warm,0.724283918075287,0.12258848363648335,0.08821812999138345,0.04812641612170027,0.14713196873292295,0.11080720191528823,0.8346292827019886,0.5772213243849539,0.27309616745983784,0.41820061319495105,0.48057619797628115,0.05828594042999559,0.02378412516065964,0.9179299344093449
36,Democrat,NA,0.6294958831179709,0.08380428525393933,0.05686697101164779,0.026370915557753324,0.07376038730502761,0.0801854673330346,0.7232049600944216,0.5376117225763458,0.2406933472337469,0.3259003173548033,0.3605829737137747,0.1563069374398102,0.06227268544626521,0.7814203771139245
36,Republican,cold,0.7983836198628284,0.11424374861693153,0.06703322038678448,0.025380371759598248,0.08846497792988518,0.09995660381655551,0.7638327449029941,0.6679502565929705,0.3461102521181725,0.45610691868831177,0.4400790197691984,0.2206375009112471,0.13174939177091688,0.6476131073178361
36,Republican,warm,0.7799147201963991,0.13555646856505238,0.0764559147614595,0.0427649705607502,0.12767348576565943,0.13851852311570922,0.8311106438059509,0.6711138704714147,0.3064691023570215,0.41472430106594554,0.528560498201958,0.049568479096511096,0.022011524764860603,0.9284199961386282
36,Republican,NA,0.6859004061585062,0.09654356773072333,0.05122055194999462,0.02700472781955469,0.08114048845814385,0.09350500681709635,0.7397476493064535,0.5853735409232035,0.2832741364630407,0.3566826466139773,0.4049936028033963,0.11221047513734338,0.0815082164512307,0.8062813084114259
37,Democrat,cold,0.6624891262876764,0.10659152227072888,0.06525119030103863,0.03492479970701789,0.0959713490519086,0.08145908911645378,0.7313814191647244,0.619483324812773,0.2881488810662294,0.39789728383983924,0.32618907922380663,0.32850580163445214,0.16068113824072036,0.5108130601248275
37,Democrat,warm,0.7153625454092593,0.11892647678598779,0.08323949442551323,0.043722413772705575,0.13761225954321368,0.10663991096460879,0.8315639970526822,0.5807679810641261,0.27434649804310474,0.4139723782221032,0.4771446351522759,0.06330790189283166,0.026484972664605238,0.910207125442563
37,Democrat,NA,0.6180003521762999,0.08762923511154322,0.05948889015628035,0.029827431307069698,0.0796004057581584,0.08154634332264354,0.7228705654535433,0.5314215797746545,0.2471598506111488,0.3220716487264803,0.3525323462642912,0.14525282558188038,0.07365512774113094,0.7810920466769886
37,Republican,cold,0.7611814631298279,0.11627575756850858,0.07791168597544201,0.0335190452382718,0.08064017000914026,0.0909786812243807,0.7607621201834229,0.6796137075592732,0.353356502464485,0.3921761243772287,0.4136667626208178,0.2624917888510315,0.13765394031133787,0.5998542708376307
37,Republican,warm,0.7854119530454696,0.14353600890783724,0.08859182841316579,0.04608633091063458,0.1400785967505207,0.15015066291725357,0.8440908112403291,0.6739325835052883,0.31728436302355867,0.44144979845482474,0.5295380469205897,0.04688067128611642,0.02323234466880182,0.9298869840450819
37,Republican,NA,0.683761379800546,0.09523043514867943,0.0479003026078067,0.027375567288056707,0.07541604803939525,0.09872820689440923,0.7365449985581586,0.6088134335517578,0.27892287061787624,0.37959718462769243,0.4200062770761989,0.12227273007435507,0.07169521344590918,0.8060320564797357
38,Democrat,cold,0.6886862978924623,0.10132431646570643,0.04399840703145833,0.03763248200036535,0.10734200320693403,0.07029720248314587,0.7700162288906784,0.6428401209769462,0.288775939761655,0.36461506131107085,0.3533866554130012,0.40236758609082784,0.11595266369494343,0.4816797502142287
38,Democrat,warm,0.729488791301282,0.12114105920100289,0.08887342103823548,0.04582905330367932,0.1461614025277895,0.10286979045717645,0.8265055362520801,0.5816354230043458,0.260380140695845,0.4127342968215016,0.4760399642611995,0.059994259809922144,0.027167020306994753,0.9128387198830831
38,Democrat,NA,0.6242458728724727,0.08671510380884732,0.05927079184281937,0.02698468175405459,0.07549097683950676,0.08279354424259788,0.724471443249974,0.542438319224795,0.24466786846849736,0.3219349856903852,0.3467256114969906,0.1514112417747054,0.07108017805894759,0.7775085801663469
38,Republican,cold,0.7705688123213698,0.10501406500147403,0.04388378912178929,0.020462539729595355,0.07411104432157357,0.0885230353711678,0.7953418610237389,0.7140234581682526,0.3564560569204223,0.3999187238830956,0.41808897928657496,0.2389321525449656,0.16057914413194857,0.6004887033230859
38,Republican,warm,0.7734189296148679,0.135088651104586,0.08362446685790388,0.04076761671765941,0.1303799148078234,0.13576392073737964,0.8370760123590893,0.6635459854802307,0.3032972718481503,0.4259422103757808,0.5225887900486718,0.04714272780228734,0.0228538501121697,0.930003422085543
38,Republican,NA,0.6943694367035063,0.09889547333384083,0.04681434000466716,0.029888574573387647,0.08586991979840199,0.10198108551552598,0.7435049297618963,0.6011232677481595,0.2856656820375917,0.3746459353697272,0.4207963596520181,0.11025297959766675,0.0704562869377967,0.8192907334645365
39,Democrat,cold,0.6637805729350608,0.10967479131949498,0.06883194834297805,0.036250326478022336,0.10999071115465987,0.09586609812106738,0.7920686677979657,0.5981043702532843,0.2779576032733043,0.3567326852581676,0.3266814183422764,0.34680556519859973,0.16198825853022447,0.4912061762711758
39,Democrat,warm,0.7242044393440389,0.11711694811271817,0.08318227205359864,0.043340507223702196,0.14157070274933692,0.099903605094802,0.8199154754952485,0.5785785858691752,0.27679059570701176,0.41657514729377515,0.47323081996902777,0.0606740450289518,0.02846448667173886,0.9108614682993094
39,Democrat,NA,0.6272653735506597,0.08436018653135761,0.05544600058422117,0.027616449319690272,0.07053720139743455,0.07496219608812021,0.7132014471511924,0.5343691722305972,0.2588954682541629,0.3289105632264193,0.3612701868188346,0.15343264218354202,0.0738387760387959,0.772728581777662
39,Republican,cold,0.7513918815897066,0.11464122330240724,0.0521781532006415,0.023521005066900292,0.08313782482081672,0.09008484755770775,0.7606353841243101,0.6974546203954448,0.3471787197162665,0.41744852710428293,0.43151060349421155,0.22329649247828154,0.13521214527846262,0.6414913622432559
39,Republican,warm,0.7802430728997412,0.14135600492759742,0.0889985597206678,0.043118472468003634,0.1434673156900955,0.13807650483692846,0.8418845102640854,0.6798607034330539,0.3071492307270989,0.4326980884999872,0.5176436092215999,0.048364994859105434,0.021883301170446307,0.9297517039704482
39,Republican,NA,0.6865209545189578,0.09426917485797733,0.047708507685634054,0.027911686254091194,0.0798326727206468,0.091718033873062,0.7509485564731166,0.6081277602923788,0.2868608862667288,0.34569915450042443,0.4207006220036821,0.11435704822222709,0.07816497543317186,0.807477976344601
40,Democrat,cold,0.6724681859599977,0.11285273751289843,0.0648432878452334,0.04526983038342948,0.10869021625679073,0.08946062480477579,0.7956860375511479,0.6204761675738816,0.26540600237187817,0.40517894703993823,0.3572166758841737,0.380762566704591,0.14449867983773418,0.47473875345767486
40,Democrat,warm,0.7129853160836219,0.11741839894550758,0.08140159846355581,0.044971270275670515,0.14179331041794416,0.1031748044980001,0.819512722941282,0.5751830067955573,0.26658308883745035,0.40751231882837996,0.4723862764323863,0.06435077557023403,0.024319228087773554,0.9113299963419924
40,Democrat,NA,0.6205449583792195,0.08256524811477821,0.051591396337214906,0.026440629475820675,0.0764567290018393,0.07969431110901794,0.7084968861702102,0.5438519222026162,0.2421662911496552,0.32606888668145323,0.35389225365789745,0.1631047016875652,0.07098094246551959,0.7659143558469153
40,Republican,cold,0.7585739486702615,0.11380870205543064,0.07128690640656801,0.024026101441550523,0.06763333947302422,0.0886763556082095,0.7565977454482692,0.7110103811633419,0.36445620810186813,0.386635508760407,0.44140083992061085,0.2750104483311234,0.16276575593299838,0.5622237957358782
40,Republican,warm,0.7879300162552914,0.1345547075263262,0.08316339047731586,0.03984335659696676,0.12935977625648157,0.13706215631208182,0.8442587553721488,0.6784290616029702,0.3047872241397264,0.4176547509911523,0.5268636058149415,0.047078578317702235,0.02678767182112491,0.9261337498611728
40,Republican,NA,0.7014257772267553,0.10066225122371845,0.051730211588957,0.02950471560054016,0.08770603551026752,0.10369692738036963,0.7516561101527696,0.6019561263281955,0.2877629375756446,0.3464841487150648,0.4097627307022518,0.11796782972139037,0.08172410370793518,0.8003080665706744
41,Democrat,cold,0.6748918633403375,0.11415938675786587,0.06702865977803577,0.04286848061749723,0.10100191642043646,0.0879584411935259,0.7901763770587515,0.6204970532133868,0.2672129667288208,0.4156000189056211,0.3339689205534476,0.3626931865298558,0.1691908955507689,0.4681159179193753
41,Democrat,warm,0.7262615782390638,0.11897481037525644,0.08226691712496134,0.037412255918058815,0.13997264093985737,0.10768953264923196,0.8347835695181813,0.5797096614223521,0.2686908485865921,0.4282100100216221,0.47804001916095196,0.05043453058030181,0.02429376074458303,0.9252717086751152
41,Democrat,NA,0.6273683321859086,0.08530026720999324,0.052968808273035156,0.028094844322596284,0.0800433104355105,0.08164064684749359,0.728905504326975,0.5329400385550911,0.24537191838424016,0.3259614291833863,0.3468388448075148,0.14634519789694678,0.06989136601378573,0.7837634360892676
41,Republican,cold,0.7275222174168341,0.11696265238583643,0.07057779036077469,0.03641751819875767,0.09184420878967998,0.10130372499449922,0.7800648667079764,0.6746986552239996,0.32465710119481384,0.38112313943317555,0.4048055125828499,0.2609314689772557,0.11403119485588323,0.625037336166861
41,Republican,warm,0.7817677271275272,0.13359796108100686,0.07736482343301532,0.04120129171757713,0.12890696422378395,0.13566850349293286,0.8274595641946959,0.6760968532293342,0.3022640545334091,0.4275894754653387,0.5274913884485635,0.046707703735526504,0.020556632566011344,0.9327356636984622
41,Republican,NA,0.6895452918762107,0.09621116205925678,0.05019571613783824,0.02705796432156628,0.08875444850193989,0.09520176611761268,0.7480179086951391,0.5965324902017612,0.27480662003577605,0.36763470961567807,0.41033032153568516,0.10547988057193655,0.0712491273773741,0.8232709920506894
42,Democrat,cold,0.6928101452573513,0.10521878209152807,0.07016455197184948,0.026718889164683377,0.08753035767300832,0.07275292382718393,0.8178659068071924,0.5825774927376004,0.26853366868841183,0.3659906637060662,0.318409484078392,0.3816389291737329,0.150100899398211,0.46826017142805604
42,Democrat,warm,0.725494454617505,0.11997127125170368,0.08459566568753525,0.04244340304549537,0.14107744584766108,0.1071695551826073,0.8214355419907104,0.5864767474473112,0.2753857094836906,0.4136975395602081,0.48060694019138883,0.053645720334639053,0.029737748315714897,0.9166165313496462
42,Democrat,NA,0.6485336532096884,0.08755912801180646,0.05350400609347262,0.024640555964454025,0.07612541412530721,0.08721753142010867,0.7319546856352862,0.5478530814019787,0.25266764721367957,0.32340360655872913,0.3688463999918918,0.15283224909927223,0.06496936614853165,0.7821983847521962
42,Republican,cold,0.7412130592602916,0.11557065976032908,0.0676631670031666,0.03398038059762859,0.08462657321584649,0.09615618016949073,0.7527250283540466,0.7043571605281546,0.3425782259020546,0.3749169251639747,0.4204524968581276,0.235046196216231,0.15341112197521073,0.6115426818085583
42,Republican,warm,0.7839859144828004,0.138008650702468,0.08150363285008407,0.04216984993042756,0.1348299185503425,0.14533239089846683,0.8420035016848486,0.6527663357359852,0.3092262571719065,0.4388881353192863,0.5337813461224328,0.05262750133097731,0.022200783070458276,0.9251717155985645
42,Republican,NA,0.6887695450147048,0.0985377327786174,0.0560615573930393,0.025850033549825863,0.08804380425550234,0.10365782453763454,0.7352171919191502,0.5963829274606598,0.2957864754261747,0.37636167238963975,0.41604955609397093,0.1140988601090985,0.08249600307804114,0.8034051368128603
43,Democrat,cold,0.6793999730417957,0.11901965741205563,0.08106528867892654,0.04120508430510143,0.10551442705718705,0.1069611464487382,0.8003293968518163,0.6070287532053651,0.262546968845122,0.4003759841882576,0.3587343883888794,0.29012439233300497,0.14468341611612096,0.5651921915508741
43,Democrat,warm,0.7190542043795926,0.11808490061836688,0.08229509804243944,0.04451103384338824,0.13697335088700988,0.10226553967152843,0.8239490958814412,0.5754381206875626,0.27002131364620463,0.4164466785252326,0.4729754201131262,0.06711834869553368,0.023415333463570897,0.9094663178408954
43,Democrat,NA,0.6271618937759224,0.08754575490028152,0.058982975027899204,0.02862239689849531,0.08250295261098792,0.07975956828982661,0.7284126003874793,0.5323398106821505,0.2339711726843945,0.3116251141285656,0.3458006553130187,0.15908549172803285,0.07072673022597868,0.7701877780459885
43,Republican,cold,0.7639446300181891,0.11694934771319297,0.06923486635935325,0.022898334574101547,0.07961855195290463,0.08665309179898527,0.7506704888714182,0.6792979701147706,0.3653992728377493,0.39542318687224615,0.43820558421332995,0.214232923006341,0.1533725417367198,0.6323945352569391
43,Republican,warm,0.7767984912850496,0.13989601495792514,0.0875655924604811,0.03935860807753886,0.12791564923239632,0.14847829340049754,0.8451375194303891,0.6645671224687103,0.3072170285951145,0.4318785337546746,0.5243307629914556,0.044773529218685236,0.019947198708298104,0.9352792720730165
43,Republican,NA,0.6988230390687059,0.10032486270216863,0.05266288032567076,0.029287058050867693,0.08233894128035739,0.09403483757122677,0.750006843495255,0.6144723770189786,0.29070167897672594,0.3846520999229386,0.42986869912264697,0.11129248432836439,0.06432540976364451,0.824382105907991
44,Democrat,cold,0.685231931719134,0.11023650285191366,0.058135614573860274,0.040386064437081454,0.0984287086159941,0.08299057903819089,0.7568005937261817,0.6095256473113909,0.2596180309030886,0.39339107387708516,0.34737673290453985,0.38308461587571596,0.14523368187322064,0.47168170225106343
44,Democrat,warm,0.7237589872834321,0.11981647063466454,0.08335410161415821,0.04407793463849403,0.14232495058047243,0.10790298888738775,0.8255036754344901,0.5730367613094277,0.2749972957562624,0.42350092896372826,0.4876436557123247,0.06498937334938733,0.027395332336174156,0.9076152943144384
44,Democrat,NA,0.6233030754504492,0.0847647989200424,0.060197816920453305,0.027279559585510055,0.07248123617184751,0.08025915281732623,0.714071448163652,0.5331149464003855,0.23096140752297387,0.3254757090513045,0.35196907308425,0.1591189310341696,0.07435674245064931,0.7665243265151811
44,Republican,cold,0.7736615008449894,0.12316437809635478,0.07838530607188637,0.03371875331860666,0.09532410104649376,0.09886744106276696,0.7724659824954347,0.6841335876963205,0.35956479538073155,0.4092497169975335,0.4536245466472961,0.25442820590302156,0.14033823426198133,0.605233559834997
44,Republican,warm,0.7769893645742955,0.13804465353466105,0.08145565890639532,0.04503249517270983,0.13859724809235857,0.1388666851944132,0.8343057798069263,0.6662228075757496,0.3133592404970211,0.4148291743479949,0.5228556827019674,0.04405116095395179,0.020260583282910166,0.9356882557631381
44,Republican,NA,0.6870491460994872,0.09579339701430635,0.04862781147946278,0.02602614335400142,0.07844354919594797,0.09382524874556532,0.7356929506377593,0.5907352119439017,0.2805938748372226,0.36260191586175383,0.41012261218137513,0.11822290630605746,0.07089326565370586,0.8108838280402367
45,Democrat,cold,0.7002397194496414,0.10898937016066579,0.06124063292585942,0.03323770821683755,0.07074768976903886,0.10194133131843364,0.8173564882088148,0.6332737924481224,0.28094425257780875,0.3613475121911775,0.38102708295942767,0.3703916549421794,0.13754453796651045,0.4920638070913101
45,Democrat,warm,0.7169677560085216,0.11989042203763833,0.0880090409087925,0.04610191737093744,0.13874887396809582,0.10774622458839908,0.823683390655753,0.5816657847082177,0.2705758634801816,0.42596385640661255,0.4754967114646019,0.05896070213243879,0.03150199507345916,0.909537302794102
45,Democrat,NA,0.6307070727075933,0.08576603317351862,0.0625336070610286,0.025643605699954185,0.07650293691166321,0.07413678154351996,0.7188081867751523,0.5439573964271838,0.24516439218253033,0.31915289643228145,0.3535534657469677,0.1634741764415022,0.0696219931494405,0.7669038304090574
45,Republican,cold,0.7653737854921931,0.11423313185712221,0.06762148191686092,0.023187733931714454,0.08114759355099253,0.0951373920412026,0.7648153193088061,0.7347634492838997,0.3289233603286575,0.4046682311643691,0.4395526866608397,0.2609181385924,0.15648609844071532,0.5825957629668848
